source	step	kind	edge_index	value	v0	v1	v2	v3	v4
117	60	ASSIGN	362	1	4	9	13	30	41
117	61	ASSIGN	396	1	4	10	13	21	32
117	62	ASSIGN	308	1	5	8	9	13	14
117	63	ASSIGN	487	1	5	9	13	14	33
117	64	ASSIGN	395	1	5	10	14	31	42
117	65	ASSIGN	428	1	5	11	14	22	33
117	66	ASSIGN	895	0	5	18	25	38	41
117	67	ASSIGN	459	1	6	12	15	23	34
117	68	ASSIGN	825	0	8	9	10	30	31
117	69	ASSIGN	891	0	8	10	37	39	41
117	70	ASSIGN	896	0	9	11	38	40	42
117	71	ASSIGN	578	1	9	13	14	17	18
117	72	ASSIGN	848	0	10	11	12	32	33
117	73	ASSIGN	603	1	10	13	14	18	19
117	74	ASSIGN	858	0	11	12	13	33	34
117	75	ASSIGN	552	1	13	16	17	21	22
117	76	ASSIGN	888	0	15	16	17	37	38
117	77	CONFLICT	-1	-1	16	17	18	38	39
118	0	ASSIGN	680	0	0	1	14	21	30
118	1	ASSIGN	672	0	0	1	21	22	42
118	2	ASSIGN	700	0	0	1	22	30	42
118	3	ASSIGN	695	0	0	2	12	22	25
118	4	ASSIGN	343	1	0	3	6	9	11
118	5	ASSIGN	894	1	0	3	6	38	40
118	6	ASSIGN	364	1	0	4	9	15	32
118	7	ASSIGN	646	1	0	4	15	19	39
118	8	ASSIGN	889	1	0	5	11	37	39
118	9	ASSIGN	427	1	0	6	11	15	32
118	10	ASSIGN	598	1	0	6	17	32	38
118	11	ASSIGN	600	1	0	6	17	32	40
118	12	ASSIGN	675	0	0	7	21	23	25
118	13	ASSIGN	754	0	0	7	23	25	30
118	14	ASSIGN	579	1	0	8	11	17	19
118	15	ASSIGN	647	1	0	8	19	34	40
118	16	ASSIGN	597	1	0	9	17	28	37
118	17	ASSIGN	599	1	0	11	17	28	39
118	18	ASSIGN	893	1	0	34	35	38	39
118	19	ASSIGN	897	1	0	34	35	39	40
118	20	ASSIGN	581	0	1	3	17	19	21
118	21	ASSIGN	586	0	1	3	17	19	26
118	22	ASSIGN	676	0	1	3	19	21	26
118	23	ASSIGN	770	0	1	3	26	28	30
118	24	ASSIGN	898	1	1	4	7	39	41
118	25	ASSIGN	342	1	1	5	6	9	10
118	26	ASSIGN	361	1	1	5	9	20	29
118	27	ASSIGN	574	1	1	5	16	20	39
118	28	ASSIGN	669	1	1	5	16	20	40
118	29	ASSIGN	553	1	1	7	10	16	18
118	30	ASSIGN	623	1	1	7	18	33	39
118	31	ASSIGN	625	1	1	7	18	33	41
118	32	ASSIGN	696	0	1	8	22	24	26
118	33	ASSIGN	604	1	1	9	12	18	20
118	34	ASSIGN	670	1	1	9	20	35	41
118	35	ASSIGN	573	1	1	10	16	27	38
118	36	ASSIGN	622	1	1	10	18	27	38
118	37	ASSIGN	624	1	1	12	18	29	40
118	38	ASSIGN	582	0	1	15	17	22	42
118	39	ASSIGN	900	1	1	35	36	40	41
118	40	ASSIGN	375	1	2	5	6	10	11
118	41	ASSIGN	309	1	2	5	8	10	13
118	42	ASSIGN	394	1	2	6	10	21	30
118	43	ASSIGN	329	1	2	8	11	19	30
118	44	ASSIGN	648	1	2	13	19	30	41
118	45	ASSIGN	585	0	3	4	5	17	25
118	46	ASSIGN	750	0	3	4	5	25	26
118	47	ASSIGN	330	1	3	7	8	12	31
118	48	ASSIGN	426	1	3	7	11	22	31
118	49	ASSIGN	328	1	3	8	12	29	40
118	50	ASSIGN	363	1	3	9	12	20	31
118	51	ASSIGN	813	1	3	12	20	29	31
118	52	ASSIGN	888	1	3	37	38	41	42
118	53	ASSIGN	362	1	4	9	13	30	41
118	54	ASSIGN	396	1	4	10	13	21	32
118	55	ASSIGN	826	1	4	13	21	30	32
118	56	ASSIGN	308	1	5	8	9	13	14
118	57	ASSIGN	395	1	5	10	14	31	42
118	58	ASSIGN	572	1	5	11	16	20	37
118	59	ASSIGN	825	0	8	9	10	30	31
118	60	ASSIGN	837	0	9	10	11	31	32
118	61	ASSIGN	578	1	9	13	14	17	18
118	62	ASSIGN	603	1	10	13	14	18	19
118	63	ASSIGN	627	1	11	14	15	19	20
118	64	ASSIGN	552	1	13	16	17	21	22
118	65	CONFLICT	-1	-1	16	17	18	38	39
119	0	ASSIGN	0	1	0	1	4	38	39
119	1	ASSIGN	680	0	0	1	14	21	30
119	2	ASSIGN	1	1	0	2	5	6	11
119	3	ASSIGN	441	0	0	2	12	14	16
119	4	ASSIGN	143	1	0	3	9	24	35
119	5	ASSIGN	876	1	0	3	9	35	37
119	6	ASSIGN	21	1	0	3	11	22	37
119	7	ASSIGN	22	1	0	4	15	19	23
119	8	ASSIGN	277	0	0	7	12	14	30
119	9	ASSIGN	278	0	0	7	13	20	27
119	10	ASSIGN	281	0	0	7	14	16	30
119	11	ASSIGN	675	0	0	7	21	23	25
119	12	ASSIGN	754	0	0	7	23	25	30
119	13	ASSIGN	544	1	0	9	15	24	35
119	14	ASSIGN	546	1	0	9	15	26	37
119	15	ASSIGN	700	0	0	12	22	30	42
119	16	ASSIGN	672	0	0	20	21	22	42
119	17	ASSIGN	867	1	0	34	35	38	39
119	18	ASSIGN	42	1	1	2	5	6	10
119	19	ASSIGN	43	1	1	3	6	7	12
119	20	ASSIGN	581	0	1	3	17	19	21
119	21	ASSIGN	586	0	1	3	17	19	26
119	22	ASSIGN	676	0	1	3	19	21	26
119	23	ASSIGN	770	0	1	3	26	28	30
119	24	ASSIGN	342	1	1	5	6	9	10
119	25	ASSIGN	64	1	1	5	9	20	24
119	26	ASSIGN	361	1	1	5	9	20	29
119	27	ASSIGN	62	1	1	5	16	22	33
119	28	ASSIGN	63	1	1	6	12	23	38
119	29	ASSIGN	582	0	1	15	17	22	42
119	30	ASSIGN	875	1	1	35	36	39	40
119	31	ASSIGN	83	1	2	3	6	7	11
119	32	ASSIGN	169	0	2	4	12	25	35
119	33	ASSIGN	309	1	2	5	8	10	42
119	34	ASSIGN	102	1	2	5	11	22	37
119	35	ASSIGN	104	1	2	5	13	24	39
119	36	ASSIGN	394	1	2	6	10	21	30
119	37	ASSIGN	103	1	2	6	17	23	34
119	38	ASSIGN	329	1	2	8	11	19	30
119	39	ASSIGN	868	1	2	8	17	34	36
119	40	ASSIGN	695	0	2	9	22	25	32
119	41	ASSIGN	488	1	2	10	13	19	34
119	42	ASSIGN	490	1	2	10	13	19	36
119	43	ASSIGN	882	1	2	36	37	41	42
119	44	ASSIGN	585	0	3	4	5	17	25
119	45	ASSIGN	750	0	3	4	5	25	26
119	46	ASSIGN	170	0	3	4	13	26	33
119	47	ASSIGN	142	1	3	6	12	23	38
119	48	ASSIGN	328	1	3	8	14	29	40
119	49	ASSIGN	330	1	3	8	14	31	40
119	50	ASSIGN	363	1	3	9	12	20	31
119	51	ASSIGN	517	1	3	9	14	18	35
119	52	ASSIGN	519	1	3	9	14	18	37
119	53	ASSIGN	813	1	3	12	20	29	31
119	54	ASSIGN	470	0	3	13	16	23	36
119	55	ASSIGN	164	0	4	5	7	17	27
119	56	ASSIGN	165	0	4	6	8	18	20
119	57	ASSIGN	469	1	4	7	10	13	15
119	58	ASSIGN	362	1	4	9	13	30	41
119	59	ASSIGN	545	1	4	10	15	19	36
119	60	ASSIGN	395	1	5	10	14	31	42
119	61	ASSIGN	694	1	5	13	16	22	24
119	62	ASSIGN	312	0	6	8	13	20	33
119	63	ASSIGN	315	0	6	8	16	18	28
119	64	ASSIGN	696	0	6	8	22	24	26
119	65	ASSIGN	516	1	6	10	14	25	34
119	66	ASSIGN	489	1	7	13	16	24	35
119	67	ASSIGN	311	0	8	10	12	22	24
119	68	ASSIGN	518	1	8	14	17	25	36
119	69	ASSIGN	468	1	10	13	14	18	19
119	70	ASSIGN	497	1	10	14	15	18	19
119	71	ASSIGN	438	0	11	12	13	33	34
119	72	CONFLICT	-1	-1	13	14	15	35	36
120	0	ASSIGN	0	1	0	1	4	38	39
120	1	ASSIGN	680	0	0	1	14	21	30
120	2	ASSIGN	1	1	0	2	5	6	11
120	3	ASSIGN	441	0	0	2	12	14	16
120	4	ASSIGN	143	1	0	3	9	24	35
120	5	ASSIGN	876	1	0	3	9	35	37
120	6	ASSIGN	21	1	0	3	11	22	37
120	7	ASSIGN	22	1	0	4	15	19	23
120	8	ASSIGN	277	0	0	7	12	14	30
120	9	ASSIGN	278	0	0	7	13	20	27
120	10	ASSIGN	281	0	0	7	14	16	30
120	11	ASSIGN	675	0	0	7	21	23	25
120	12	ASSIGN	754	0	0	7	23	25	30
120	13	ASSIGN	544	1	0	9	15	24	35
120	14	ASSIGN	546	1	0	9	15	26	37
120	15	ASSIGN	700	0	0	12	22	30	42
120	16	ASSIGN	672	0	0	20	21	22	42
120	17	ASSIGN	867	1	0	34	35	38	39
120	18	ASSIGN	42	1	1	2	5	6	10
120	19	ASSIGN	43	1	1	3	6	7	12
120	20	ASSIGN	581	0	1	3	17	19	21
120	21	ASSIGN	586	0	1	3	17	19	26
120	22	ASSIGN	676	0	1	3	19	21	26
120	23	ASSIGN	770	0	1	3	26	28	30
120	24	ASSIGN	342	1	1	5	6	9	10
120	25	ASSIGN	64	1	1	5	9	20	24
120	26	ASSIGN	361	1	1	5	9	20	29
120	27	ASSIGN	62	1	1	5	16	22	33
120	28	ASSIGN	63	1	1	6	12	23	38
120	29	ASSIGN	582	0	1	15	17	22	42
120	30	ASSIGN	875	1	1	35	36	40	41
120	31	ASSIGN	83	1	2	3	6	7	11
120	32	ASSIGN	169	0	2	4	12	25	35
120	33	ASSIGN	309	1	2	5	8	10	42
120	34	ASSIGN	102	1	2	5	11	22	37
120	35	ASSIGN	104	1	2	5	13	24	39
120	36	ASSIGN	394	1	2	6	10	21	30
120	37	ASSIGN	103	1	2	6	17	23	34
120	38	ASSIGN	329	1	2	8	11	19	30
120	39	ASSIGN	868	1	2	8	17	34	36
120	40	ASSIGN	695	0	2	9	22	25	32
120	41	ASSIGN	488	1	2	10	13	19	34
120	42	ASSIGN	490	1	2	10	13	19	36
120	43	ASSIGN	882	1	2	36	37	40	41
120	44	ASSIGN	585	0	3	4	5	17	25
120	45	ASSIGN	750	0	3	4	5	25	26
120	46	ASSIGN	170	0	3	4	13	26	33
120	47	ASSIGN	142	1	3	6	12	23	38
120	48	ASSIGN	328	1	3	8	14	29	40
120	49	ASSIGN	330	1	3	8	14	31	40
120	50	ASSIGN	363	1	3	9	12	20	31
120	51	ASSIGN	517	1	3	9	14	18	35
120	52	ASSIGN	519	1	3	9	14	18	37
120	53	ASSIGN	813	1	3	12	20	29	31
120	54	ASSIGN	470	0	3	13	16	23	36
120	55	ASSIGN	164	0	4	5	7	17	27
120	56	ASSIGN	165	0	4	6	8	18	20
120	57	ASSIGN	469	1	4	7	10	13	15
120	58	ASSIGN	362	1	4	9	13	30	41
120	59	ASSIGN	545	1	4	10	15	19	36
120	60	ASSIGN	395	1	5	10	14	31	42
120	61	ASSIGN	694	1	5	13	16	22	24
120	62	ASSIGN	312	0	6	8	13	20	33
120	63	ASSIGN	315	0	6	8	16	18	28
120	64	ASSIGN	696	0	6	8	22	24	26
120	65	ASSIGN	516	1	6	10	14	25	34
120	66	ASSIGN	489	1	7	13	16	24	35
120	67	ASSIGN	311	0	8	10	12	22	24
120	68	ASSIGN	518	1	8	14	17	25	36
120	69	ASSIGN	468	1	10	13	14	18	19
120	70	ASSIGN	497	1	10	14	15	18	19
120	71	ASSIGN	438	0	11	12	13	33	34
120	72	CONFLICT	-1	-1	13	14	15	35	36
121	0	ASSIGN	0	1	0	1	4	38	39
121	1	ASSIGN	680	0	0	1	14	21	30
121	2	ASSIGN	1	1	0	2	5	6	11
121	3	ASSIGN	441	0	0	2	12	14	16
121	4	ASSIGN	143	1	0	3	9	24	35
121	5	ASSIGN	876	1	0	3	9	35	37
121	6	ASSIGN	21	1	0	3	11	22	37
121	7	ASSIGN	22	1	0	4	15	19	23
121	8	ASSIGN	277	0	0	7	12	14	30
121	9	ASSIGN	278	0	0	7	13	20	27
121	10	ASSIGN	281	0	0	7	14	16	30
121	11	ASSIGN	675	0	0	7	21	23	25
121	12	ASSIGN	754	0	0	7	23	25	30
121	13	ASSIGN	544	1	0	9	15	24	35
121	14	ASSIGN	546	1	0	9	15	26	37
121	15	ASSIGN	700	0	0	12	22	30	42
121	16	ASSIGN	672	0	0	20	21	22	42
121	17	ASSIGN	867	1	0	34	35	38	39
121	18	ASSIGN	42	1	1	2	5	6	10
121	19	ASSIGN	43	1	1	3	6	7	12
121	20	ASSIGN	581	0	1	3	17	19	21
121	21	ASSIGN	586	0	1	3	17	19	26
121	22	ASSIGN	676	0	1	3	19	21	26
121	23	ASSIGN	770	0	1	3	26	28	30
121	24	ASSIGN	342	1	1	5	6	9	10
121	25	ASSIGN	64	1	1	5	9	20	24
121	26	ASSIGN	361	1	1	5	9	20	29
121	27	ASSIGN	62	1	1	5	16	22	33
121	28	ASSIGN	63	1	1	6	12	23	38
121	29	ASSIGN	582	0	1	15	17	22	42
121	30	ASSIGN	875	1	1	35	36	39	40
121	31	ASSIGN	83	1	2	3	6	7	11
121	32	ASSIGN	169	0	2	4	12	25	35
121	33	ASSIGN	309	1	2	5	8	10	42
121	34	ASSIGN	102	1	2	5	11	22	37
121	35	ASSIGN	104	1	2	5	13	24	39
121	36	ASSIGN	394	1	2	6	10	21	30
121	37	ASSIGN	103	1	2	6	17	23	34
121	38	ASSIGN	329	1	2	8	11	19	30
121	39	ASSIGN	868	1	2	8	17	34	36
121	40	ASSIGN	695	0	2	9	22	25	32
121	41	ASSIGN	488	1	2	10	13	19	34
121	42	ASSIGN	490	1	2	10	13	19	36
121	43	ASSIGN	882	1	2	36	37	40	41
121	44	ASSIGN	585	0	3	4	5	17	25
121	45	ASSIGN	750	0	3	4	5	25	26
121	46	ASSIGN	170	0	3	4	13	26	33
121	47	ASSIGN	142	1	3	6	12	23	38
121	48	ASSIGN	328	1	3	8	14	29	40
121	49	ASSIGN	330	1	3	8	14	31	40
121	50	ASSIGN	363	1	3	9	12	20	31
121	51	ASSIGN	517	1	3	9	14	18	35
121	52	ASSIGN	519	1	3	9	14	18	37
121	53	ASSIGN	813	1	3	12	20	29	31
121	54	ASSIGN	470	0	3	13	16	23	36
121	55	ASSIGN	164	0	4	5	7	17	27
121	56	ASSIGN	165	0	4	6	8	18	20
121	57	ASSIGN	469	1	4	7	10	13	15
121	58	ASSIGN	362	1	4	9	13	30	41
121	59	ASSIGN	545	1	4	10	15	19	36
121	60	ASSIGN	395	1	5	10	14	31	42
121	61	ASSIGN	694	1	5	13	16	22	24
121	62	ASSIGN	312	0	6	8	13	20	33
121	63	ASSIGN	315	0	6	8	16	18	28
121	64	ASSIGN	696	0	6	8	22	24	26
121	65	ASSIGN	516	1	6	10	14	25	34
121	66	ASSIGN	489	1	7	13	16	24	35
121	67	ASSIGN	311	0	8	10	12	22	24
121	68	ASSIGN	518	1	8	14	17	25	36
121	69	ASSIGN	468	1	10	13	14	18	19
121	70	ASSIGN	497	1	10	14	15	18	19
121	71	ASSIGN	438	0	11	12	13	33	34
121	72	CONFLICT	-1	-1	13	14	15	35	36
122	0	ASSIGN	0	1	0	1	4	38	39
122	1	ASSIGN	441	0	0	2	12	14	16
122	2	ASSIGN	500	0	0	2	14	16	18
122	3	ASSIGN	611	0	0	2	18	25	27
122	4	ASSIGN	755	0	0	2	18	25	31
122	5	ASSIGN	19	1	0	3	9	20	35
122	6	ASSIGN	143	1	0	3	9	24	35
122	7	ASSIGN	876	1	0	3	9	35	37
122	8	ASSIGN	21	1	0	3	11	22	37
122	9	ASSIGN	20	1	0	4	15	21	32
122	10	ASSIGN	41	1	0	4	38	39	42
122	11	ASSIGN	277	0	0	7	12	14	30
122	12	ASSIGN	278	0	0	7	13	20	27
122	13	ASSIGN	281	0	0	7	14	16	30
122	14	ASSIGN	505	0	0	7	14	21	23
122	15	ASSIGN	716	0	0	7	23	25	27
122	16	ASSIGN	754	0	0	7	23	25	30
122	17	ASSIGN	544	1	0	9	15	24	35
122	18	ASSIGN	546	1	0	9	15	26	37
122	19	ASSIGN	700	0	0	10	12	22	30
122	20	ASSIGN	607	0	0	16	18	23	30
122	21	ASSIGN	867	1	0	34	35	38	39
122	22	ASSIGN	42	1	1	2	5	6	10
122	23	ASSIGN	43	1	1	3	6	7	12
122	24	ASSIGN	770	0	1	3	26	28	30
122	25	ASSIGN	828	0	1	3	30	32	34
122	26	ASSIGN	61	1	1	4	10	21	36
122	27	ASSIGN	82	1	1	4	10	36	42
122	28	ASSIGN	64	1	1	5	9	20	24
122	29	ASSIGN	62	1	1	5	16	22	33
122	30	ASSIGN	63	1	1	6	12	23	38
122	31	ASSIGN	701	0	1	8	15	22	31
122	32	ASSIGN	696	0	1	8	22	24	26
122	33	ASSIGN	771	0	1	8	24	26	31
122	34	ASSIGN	839	0	1	11	21	31	34
122	35	ASSIGN	630	0	1	19	21	23	37
122	36	ASSIGN	83	1	2	3	6	7	11
122	37	ASSIGN	169	0	2	4	12	22	35
122	38	ASSIGN	695	0	2	4	22	25	35
122	39	ASSIGN	697	0	2	4	22	27	29
122	40	ASSIGN	104	1	2	5	13	24	39
122	41	ASSIGN	103	1	2	6	17	23	34
122	42	ASSIGN	868	1	2	8	17	34	36
122	43	ASSIGN	488	1	2	10	13	19	34
122	44	ASSIGN	490	1	2	10	13	19	36
122	45	ASSIGN	692	1	2	10	21	36	42
122	46	ASSIGN	504	0	2	12	14	22	24
122	47	ASSIGN	882	1	2	36	37	41	42
122	48	ASSIGN	750	0	3	4	5	25	26
122	49	ASSIGN	758	0	3	4	5	25	34
122	50	ASSIGN	774	0	3	4	5	26	34
122	51	ASSIGN	170	0	3	4	13	26	33
122	52	ASSIGN	142	1	3	6	12	23	38
122	53	ASSIGN	712	1	3	7	22	31	42
122	54	ASSIGN	517	1	3	9	14	18	35
122	55	ASSIGN	519	1	3	9	14	18	37
122	56	ASSIGN	651	1	3	11	14	20	22
122	57	ASSIGN	470	0	3	13	16	23	36
122	58	ASSIGN	671	1	3	14	20	31	42
122	59	ASSIGN	164	0	4	5	7	17	27
122	60	ASSIGN	165	0	4	6	8	18	20
122	61	ASSIGN	606	0	4	6	18	20	22
122	62	ASSIGN	469	1	4	7	10	13	15
122	63	ASSIGN	545	1	4	10	15	19	36
122	64	ASSIGN	634	0	5	7	17	19	27
122	65	ASSIGN	312	0	6	8	13	20	33
122	66	ASSIGN	315	0	6	8	16	18	28
122	67	ASSIGN	516	1	6	10	14	25	34
122	68	ASSIGN	629	0	6	19	20	22	42
122	69	ASSIGN	273	0	7	8	9	29	30
122	70	ASSIGN	489	1	7	13	16	24	35
122	71	ASSIGN	501	0	7	14	19	21	37
122	72	ASSIGN	825	0	8	9	10	30	31
122	73	ASSIGN	311	0	8	10	12	22	24
122	74	ASSIGN	518	1	8	14	17	25	36
122	75	ASSIGN	438	0	11	12	13	33	34
122	76	ASSIGN	650	1	12	15	16	20	21
122	77	ASSIGN	603	0	17	18	19	39	40
122	78	ASSIGN	672	1	17	21	22	25	26
122	79	ASSIGN	693	1	18	19	22	23	27
122	80	ASSIGN	713	1	18	19	23	24	27
122	81	CONFLICT	-1	-1	22	25	26	30	31
123	0	ASSIGN	0	1	0	1	4	38	39
123	1	ASSIGN	680	0	0	1	14	21	30
123	2	ASSIGN	1	1	0	2	5	6	11
123	3	ASSIGN	441	0	0	2	12	14	16
123	4	ASSIGN	500	0	0	2	14	16	18
123	5	ASSIGN	143	1	0	3	9	24	35
123	6	ASSIGN	876	1	0	3	9	35	37
123	7	ASSIGN	21	1	0	3	11	22	37
123	8	ASSIGN	22	1	0	4	15	19	23
123	9	ASSIGN	277	0	0	7	12	14	30
123	10	ASSIGN	278	0	0	7	13	20	27
123	11	ASSIGN	281	0	0	7	14	16	30
123	12	ASSIGN	675	0	0	7	21	23	25
123	13	ASSIGN	754	0	0	7	23	25	30
123	14	ASSIGN	544	1	0	9	15	24	35
123	15	ASSIGN	546	1	0	9	15	26	37
123	16	ASSIGN	378	0	0	10	12	14	41
123	17	ASSIGN	377	0	0	10	13	20	33
123	18	ASSIGN	382	0	0	10	18	20	41
123	19	ASSIGN	700	0	0	12	22	30	42
123	20	ASSIGN	470	0	0	13	16	23	36
123	21	ASSIGN	472	0	0	13	18	20	36
123	22	ASSIGN	476	0	0	13	20	22	36
123	23	ASSIGN	606	0	0	18	20	22	36
123	24	ASSIGN	672	0	0	20	21	22	42
123	25	ASSIGN	42	1	1	2	5	6	10
123	26	ASSIGN	43	1	1	3	6	7	12
123	27	ASSIGN	473	0	1	3	13	19	26
123	28	ASSIGN	581	0	1	3	17	19	21
123	29	ASSIGN	586	0	1	3	17	19	26
123	30	ASSIGN	676	0	1	3	19	21	26
123	31	ASSIGN	770	0	1	3	26	28	30
123	32	ASSIGN	342	1	1	5	6	9	10
123	33	ASSIGN	64	1	1	5	9	20	24
123	34	ASSIGN	361	1	1	5	9	20	29
123	35	ASSIGN	62	1	1	5	16	22	33
123	36	ASSIGN	63	1	1	6	12	23	38
123	37	ASSIGN	504	0	1	14	22	32	34
123	38	ASSIGN	582	0	1	15	17	22	42
123	39	ASSIGN	629	0	1	19	22	32	42
123	40	ASSIGN	83	1	2	3	6	7	11
123	41	ASSIGN	169	0	2	4	12	25	35
123	42	ASSIGN	309	1	2	5	8	10	42
123	43	ASSIGN	102	1	2	5	11	22	37
123	44	ASSIGN	104	1	2	5	13	24	39
123	45	ASSIGN	394	1	2	6	10	21	30
123	46	ASSIGN	103	1	2	6	17	23	34
123	47	ASSIGN	329	1	2	8	11	19	30
123	48	ASSIGN	695	0	2	9	22	25	32
123	49	ASSIGN	882	1	2	36	37	41	42
123	50	ASSIGN	585	0	3	4	5	17	25
123	51	ASSIGN	750	0	3	4	5	25	26
123	52	ASSIGN	170	0	3	4	13	26	33
123	53	ASSIGN	142	1	3	6	12	23	38
123	54	ASSIGN	328	1	3	8	14	29	40
123	55	ASSIGN	330	1	3	8	14	31	40
123	56	ASSIGN	363	1	3	9	12	20	31
123	57	ASSIGN	517	1	3	9	14	18	35
123	58	ASSIGN	519	1	3	9	14	18	37
123	59	ASSIGN	383	0	3	10	17	19	33
123	60	ASSIGN	813	1	3	12	20	29	31
123	61	ASSIGN	164	0	4	5	7	17	27
123	62	ASSIGN	165	0	4	6	8	18	20
123	63	ASSIGN	362	1	4	9	13	30	41
123	64	ASSIGN	545	1	4	10	15	19	36
123	65	ASSIGN	395	1	5	10	14	31	42
123	66	ASSIGN	694	1	5	13	16	22	24
123	67	ASSIGN	312	0	6	8	13	20	33
123	68	ASSIGN	315	0	6	8	16	18	28
123	69	ASSIGN	696	0	6	8	22	24	26
123	70	ASSIGN	501	0	7	14	19	21	37
123	71	ASSIGN	311	0	8	10	12	22	24
123	72	ASSIGN	518	1	8	14	17	25	36
123	73	ASSIGN	438	0	11	12	13	33	34
123	74	ASSIGN	603	0	17	18	19	39	40
123	75	CONFLICT	-1	-1	17	21	22	25	26
124	0	ASSIGN	0	1	0	1	4	38	39
124	1	ASSIGN	680	0	0	1	14	21	30
124	2	ASSIGN	1	1	0	2	5	6	11
124	3	ASSIGN	441	0	0	2	12	14	16
124	4	ASSIGN	500	0	0	2	14	16	18
124	5	ASSIGN	143	1	0	3	9	24	35
124	6	ASSIGN	21	1	0	3	11	22	37
124	7	ASSIGN	22	1	0	4	23	28	32
124	8	ASSIGN	277	0	0	7	12	14	30
124	9	ASSIGN	278	0	0	7	13	20	27
124	10	ASSIGN	281	0	0	7	14	16	30
124	11	ASSIGN	505	0	0	7	14	21	23
124	12	ASSIGN	675	0	0	7	21	23	25
124	13	ASSIGN	754	0	0	7	23	25	30
124	14	ASSIGN	378	0	0	10	12	14	41
124	15	ASSIGN	382	0	0	10	18	20	41
124	16	ASSIGN	700	0	0	12	22	30	42
124	17	ASSIGN	607	0	0	16	18	23	30
124	18	ASSIGN	672	0	0	20	21	22	42
124	19	ASSIGN	867	1	0	34	35	38	39
124	20	ASSIGN	42	1	1	2	5	6	10
124	21	ASSIGN	43	1	1	3	6	7	12
124	22	ASSIGN	528	0	1	3	15	17	19
124	23	ASSIGN	581	0	1	3	17	19	21
124	24	ASSIGN	586	0	1	3	17	19	26
124	25	ASSIGN	676	0	1	3	19	21	26
124	26	ASSIGN	770	0	1	3	26	28	30
124	27	ASSIGN	342	1	1	5	6	9	10
124	28	ASSIGN	64	1	1	5	9	20	24
124	29	ASSIGN	361	1	1	5	9	20	29
124	30	ASSIGN	62	1	1	5	16	22	33
124	31	ASSIGN	63	1	1	6	12	23	38
124	32	ASSIGN	501	0	1	14	19	21	37
124	33	ASSIGN	582	0	1	15	17	22	42
124	34	ASSIGN	630	0	1	19	21	23	37
124	35	ASSIGN	83	1	2	3	6	7	11
124	36	ASSIGN	169	0	2	4	12	25	35
124	37	ASSIGN	309	1	2	5	8	10	42
124	38	ASSIGN	102	1	2	5	11	22	37
124	39	ASSIGN	104	1	2	5	13	24	39
124	40	ASSIGN	394	1	2	6	10	21	30
124	41	ASSIGN	103	1	2	6	17	23	34
124	42	ASSIGN	329	1	2	8	11	19	30
124	43	ASSIGN	868	1	2	8	17	34	36
124	44	ASSIGN	695	0	2	9	22	25	32
124	45	ASSIGN	490	1	2	10	13	21	36
124	46	ASSIGN	488	1	2	13	17	28	34
124	47	ASSIGN	527	0	2	15	18	25	38
124	48	ASSIGN	532	0	2	15	23	25	35
124	49	ASSIGN	585	0	3	4	5	17	25
124	50	ASSIGN	750	0	3	4	5	25	26
124	51	ASSIGN	170	0	3	4	13	26	33
124	52	ASSIGN	142	1	3	6	12	23	38
124	53	ASSIGN	328	1	3	8	14	29	40
124	54	ASSIGN	330	1	3	8	14	31	40
124	55	ASSIGN	363	1	3	9	12	20	31
124	56	ASSIGN	517	1	3	9	14	18	35
124	57	ASSIGN	379	0	3	10	15	17	33
124	58	ASSIGN	383	0	3	10	17	19	33
124	59	ASSIGN	813	1	3	12	20	29	31
124	60	ASSIGN	470	0	3	13	16	23	36
124	61	ASSIGN	164	0	4	5	7	17	27
124	62	ASSIGN	165	0	4	6	8	18	20
124	63	ASSIGN	362	1	4	9	13	30	41
124	64	ASSIGN	395	1	5	10	14	31	42
124	65	ASSIGN	694	1	5	13	16	22	24
124	66	ASSIGN	312	0	6	8	13	20	33
124	67	ASSIGN	315	0	6	8	16	18	28
124	68	ASSIGN	696	0	6	8	22	24	26
124	69	ASSIGN	516	1	6	10	14	25	34
124	70	ASSIGN	489	1	7	13	16	24	35
124	71	ASSIGN	311	0	8	10	12	22	24
124	72	ASSIGN	518	1	8	14	17	25	36
124	73	ASSIGN	438	0	11	12	13	33	34
124	74	ASSIGN	603	0	17	18	19	39	40
124	75	CONFLICT	-1	-1	17	21	22	25	26
125	0	ASSIGN	680	0	0	1	14	21	30
125	1	ASSIGN	33	0	0	1	14	21	34
125	2	ASSIGN	672	0	0	1	21	22	42
125	3	ASSIGN	700	0	0	1	22	30	42
125	4	ASSIGN	34	0	0	2	12	14	35
125	5	ASSIGN	123	1	0	3	4	8	9
125	6	ASSIGN	143	1	0	3	9	24	35
125	7	ASSIGN	181	1	0	4	9	15	24
125	8	ASSIGN	427	1	0	6	11	15	32
125	9	ASSIGN	429	1	0	6	11	15	34
125	10	ASSIGN	849	1	0	6	15	32	34
125	11	ASSIGN	598	1	0	6	17	32	38
125	12	ASSIGN	39	0	0	7	20	27	40
125	13	ASSIGN	597	1	0	9	17	28	37
125	14	ASSIGN	38	0	0	10	23	39	41
125	15	ASSIGN	599	1	0	11	17	28	39
125	16	ASSIGN	889	1	0	11	28	37	39
125	17	ASSIGN	42	1	1	2	5	6	10
125	18	ASSIGN	43	1	1	3	6	7	12
125	19	ASSIGN	581	0	1	3	17	19	21
125	20	ASSIGN	586	0	1	3	17	19	26
