minority	582	1	588962190
minority	583	1	663234948
minority	584	1	663234948
minority	585	11	738293002
minority	586	1	588962190
minority	587	1	663234948
minority	588	1	663234948
minority	589	1	663234948
minority	590	11	826193312
minority	591	1	663234948
minority	592	1	663234948
minority	593	1	787937308
minority	594	1	744681306
minority	595	11	826193312
minority	596	1	663234948
minority	597	1	663234948
minority	598	1	744681306
minority	599	1	787937308
minority	600	72	1016247484
minority	601	11	826193312
minority	602	11	826193312
minority	603	11	826193312
minority	604	4	972117104
minority	605	11	826193312
minority	606	1	744681306
minority	607	1	663234948
minority	608	1	663234948
minority	609	1	787937308
minority	610	11	826193312
minority	611	1	663234948
minority	612	1	744681306
minority	613	1	663234948
minority	614	1	787937308
minority	615	11	826193312
minority	616	1	663234948
minority	617	1	663234948
minority	618	1	744681306
minority	619	1	787937308
minority	620	4	972117104
minority	621	1	787937308
minority	622	1	787937308
minority	623	1	787937308
