0102032030102012320	000012300011230331122323311223311222333100133233213113112312333203012112130001223023100203012030100001231232120101202010111211112330203
0102032030103000302	000002310002311331122323311223311222223102133112132233212312333113100202231000223223110203100203000001231231020312130102111203022333110
0102032030103002020	000000312200312331122323311223311221113112133212232133112312333113212030131200023223100203012030100001231232120301202012111213010331122
0102032030103002320	000000312200312331122323311223311221113112133212232133112312333113212030131200023223100203012030100001231232120301202012111213010331122
0102032030103010302	000000312200312331122323311223311221113112133212232133112312333113212003031200023223110203012003000001231232020301232102111203010331122
0102032030103012020	000000312200312331122323311223311221113112133212232133112312333113212030131200023223100203012030100001231232120301202012111213010331122
0102032030103012320	000000312200312331122323311223311221113112133212232133112312333113212030131200023223100203012030100001231232120301202012111213010331122
0102032030202010302	000000312200312331122323311223311221113112133212232133112312333113212003031200023223110203012003000001231232020301232102111203010331122
0102032030202012020	000000312200312331122323311223311221113112133212232133112312333113212030131200023223100203012030100001231232120301202012111213010331122
0102032030202012320	000000312200312331122323311223311221113112133212232133112312333113212030131200023223100203012030100001231232120301202012111213010331122
0102032030203000302	000000312200312331122323311223311221113112133212232133112312333113212003031200023223110203012003000001231232020301232102111203010331122
0102032030203002020	000000312200312331122323311223311221113112133212232133112312333113212030131200023223100203012030100001231232120301202012111213010331122
0102032030203002320	000000312200312331122323311223311221113112133212232133112312333113212030131200023223100203012030100001231232120301202012111213010331122
0102032030203010302	000000312200312331122323311223311221113112133212232133112312333113212003031200023223110203012003000001231232020301232102111203010331122
0102032030203012020	000000312200312331122323311223311221113112133212232133112312333113212030131200023223100203012030100001231232120301202012111213010331122
0102032030203012320	000000312200312331122323311223311221113112133212232133112312333113212030131200023223100203012030100001231232120301202012111213010331122
0102032032120000302	000023310002331301223313312213221122223111233120102213221012333130200203231100223220212030101303003001202331203022130301211000233311210
0102032032120002020	001320013332001331220013112213221122220121201123132210221312000103133230100133220123200303131030200031232101230322103031211333100000213
0102032032120002320	100011300021330321111303221123322131013332232230201123332021112330200221213202100113210330200101213002001131012031230320122331213333000
0102032032120010302	111322132321100010020103312312332213321102331213010332211000022301332123300021113312120123100103002132213001030023210102133331232112320
0102032032120012020	003120031112003112220031332231223322220323103321312230223112000303213110200311230220202101310110200013212303210122032013203111200300231
0102032032120012320	003120031112003112220031332231223322220323103321312230223112000303213110200311230220202101310110200013212303210122032013203111200300231
0102032032123000302	000003120003122112233131122331122333331203211223213311323123121321200303312000331331220301200301000002312312030123210203222301033111220
0102032032123002020	000000123300123112233131122331122332221223221323313211223123111321323010212300031331200301023010200002312313230102303013222321020112233
0102032032123002320	000100023110023112233131122331122332221223223323313213223123100321323010202310031331200301023010200002312313210102301013222321020002233
