parent	edge_1	edge_2	edge_3	edge_4	target_kind	target_index
258	6,7	21,35	21,36	35,37	base	299
258	6,7	23,26	21,35	21,36	base	148
258	6,7	23,26	21,35	35,37	base	145
258	6,7	23,26	21,35	36,37	base	287
258	6,7	23,26	27,32	21,35	base	147
258	6,7	23,26	27,32	36,37	base	153
258	6,7	27,32	21,35	21,36	base	301
258	6,7	27,32	21,35	35,37	base	296
258	6,7	27,32	21,35	36,37	base	186
259	8,32	27,35	22,40	32,41	base	276
259	8,32	27,35	32,38	22,40	base	282
259	8,32	27,35	32,38	32,41	base	266
259	8,32	32,38	22,40	32,41	base	280
259	9,27	8,32	22,40	32,41	base	269
259	9,27	8,32	27,35	22,40	base	326
259	9,27	8,32	27,35	32,38	base	176
259	9,27	8,32	27,35	32,41	base	260
259	9,27	8,32	32,38	22,40	base	291
259	9,27	8,32	32,38	32,41	base	172
260	19,34	23,34	24,35	35,36	base	259
260	19,34	23,34	35,36	16,41	base	273
260	19,34	23,34	35,36	35,39	base	261
260	19,34	23,34	35,39	16,41	base	280
260	19,34	24,35	35,36	16,41	base	292
260	19,34	35,36	35,39	16,41	base	291
260	23,34	24,35	35,36	16,41	base	278
260	23,34	35,36	35,39	16,41	base	282
261	32,34	23,36	31,36	17,41	base	278
261	32,34	31,36	36,40	17,41	base	276
261	8,32	23,36	31,36	17,41	base	292
261	8,32	31,36	36,40	17,41	base	269
261	8,32	32,34	23,36	31,36	base	256
261	8,32	32,34	31,36	17,41	base	326
261	8,32	32,34	31,36	36,40	base	260
261	8,32	32,34	36,40	17,41	base	293
262	15,21	25,36	33,36	18,41	base	279
262	15,21	33,36	36,40	18,41	base	275
262	8,15	15,21	25,36	33,36	base	255
262	8,15	15,21	33,36	18,41	base	268
262	8,15	15,21	33,36	36,40	base	178
262	8,15	15,21	36,40	18,41	base	270
262	8,15	25,36	33,36	18,41	base	272
262	8,15	33,36	36,40	18,41	base	327
263	22,35	30,35	23,38	17,41	base	279
263	22,35	30,35	23,38	34,38	base	289
263	22,35	30,35	34,38	17,41	base	272
263	23,38	34,38	35,40	17,41	base	277
263	30,35	23,38	34,38	17,41	base	274
263	30,35	23,38	34,38	35,40	base	267
263	30,35	23,38	35,40	17,41	base	275
263	30,35	34,38	35,40	17,41	base	327
264	32,34	23,35	35,36	17,41	base	278
264	32,34	35,36	35,39	17,41	base	282
264	8,32	23,35	35,36	17,41	base	292
264	8,32	32,34	23,35	35,36	base	256
264	8,32	32,34	35,36	17,41	base	326
264	8,32	32,34	35,36	35,39	base	176
264	8,32	32,34	35,39	17,41	base	293
264	8,32	35,36	35,39	17,41	base	291
265	20,24	20,30	20,37	17,41	base	279
265	20,24	20,30	34,36	20,37	base	289
265	20,24	20,30	8,34	20,37	base	255
265	20,30	34,36	20,37	17,41	base	274
265	20,30	8,34	20,37	17,41	base	268
265	20,30	8,34	34,36	17,41	base	327
265	20,30	8,34	34,36	20,37	base	175
265	8,34	34,36	20,37	17,41	base	290
266	20,21	22,26	22,33	22,37	base	259
266	20,21	22,33	22,37	17,41	base	273
266	22,26	22,33	22,37	17,41	base	278
266	8,20	20,21	22,33	17,41	base	269
266	8,20	20,21	22,33	22,37	base	173
266	8,20	20,21	22,37	17,41	base	291
266	8,20	22,26	22,33	22,37	base	256
266	8,20	22,33	22,37	17,41	base	326
267	20,21	25,35	35,36	17,41	base	279
267	20,21	35,36	35,39	17,41	base	281
267	8,20	20,21	25,35	35,36	base	255
267	8,20	20,21	35,36	17,41	base	268
267	8,20	20,21	35,36	35,39	base	263
267	8,20	20,21	35,39	17,41	base	270
267	8,20	25,35	35,36	17,41	base	272
267	8,20	35,36	35,39	17,41	base	290
268	22,39	31,39	37,40	40,41	base	277
268	6,34	22,39	31,39	23,40	base	289
268	6,34	22,39	31,39	37,40	base	262
268	6,34	22,39	31,39	40,41	base	267
268	6,34	22,39	37,40	40,41	base	265
268	6,34	31,39	37,40	40,41	base	174
269	23,33	33,35	22,41	31,41	base	278
269	23,33	33,35	6,36	22,41	base	259
269	23,33	33,35	6,36	31,41	base	256
269	33,35	33,39	22,41	31,41	base	282
269	33,35	6,36	22,41	31,41	base	285
269	33,35	6,36	33,39	22,41	base	261
269	33,35	6,36	33,39	31,41	base	176
269	6,36	33,39	22,41	31,41	base	266
270	19,24	19,32	19,36	23,41	base	279
270	19,24	19,32	19,36	33,41	base	272
270	19,24	19,32	19,36	6,37	base	255
270	19,32	19,36	23,41	33,41	base	274
270	19,32	19,36	6,37	23,41	base	288
270	19,32	19,36	6,37	33,41	base	175
270	19,32	6,37	23,41	33,41	base	267
270	19,36	6,37	23,41	33,41	base	262
271	5,30	7,33	20,34	33,40	base	188
272	22,30	24,30	9,32	32,38	base	281
272	22,30	24,30	9,32	32,41	base	275
272	22,30	24,30	9,32	7,36	base	288
272	22,30	9,32	32,38	32,41	base	270
272	22,30	9,32	7,36	32,38	base	263
272	22,30	9,32	7,36	32,41	base	178
272	24,30	9,32	32,38	32,41	base	277
272	24,30	9,32	7,36	32,38	base	262
272	24,30	9,32	7,36	32,41	base	267
272	9,32	7,36	32,38	32,41	base	174
273	27,32	2,35	38,40	40,41	base	266
273	8,27	2,35	38,40	40,41	base	172
273	8,27	27,32	2,35	23,40	base	256
273	8,27	27,32	2,35	38,40	base	176
273	8,27	27,32	2,35	40,41	base	260
273	8,27	27,32	38,40	40,41	base	293
274	16,20	2,35	38,40	40,41	base	265
274	8,16	16,20	2,35	25,40	base	255
274	8,16	16,20	2,35	38,40	base	263
274	8,16	16,20	2,35	40,41	base	178
274	8,16	16,20	38,40	40,41	base	270
274	8,16	2,35	38,40	40,41	base	174
275	28,32	23,34	34,36	2,37	base	289
275	28,32	34,36	2,37	34,39	base	262
275	8,28	23,34	34,36	2,37	base	255
275	8,28	28,32	2,37	34,39	base	174
275	8,28	28,32	23,34	34,36	base	272
275	8,28	28,32	34,36	2,37	base	175
275	8,28	28,32	34,36	34,39	base	290
275	8,28	34,36	2,37	34,39	base	263
276	14,20	25,34	34,36	2,37	base	259
276	14,20	34,36	2,37	34,39	base	261
276	8,14	14,20	2,37	34,39	base	172
276	8,14	14,20	25,34	34,36	base	292
276	8,14	14,20	34,36	2,37	base	173
276	8,14	14,20	34,36	34,39	base	291
276	8,14	25,34	34,36	2,37	base	256
276	8,14	34,36	2,37	34,39	base	176
277	14,20	23,26	23,29	23,37	base	279
277	14,20	23,29	23,37	2,38	base	288
277	23,26	23,29	23,37	2,38	base	289
277	8,14	14,20	23,29	2,38	base	178
277	8,14	14,20	23,29	23,37	base	268
277	8,14	14,20	23,37	2,38	base	263
277	8,14	23,26	23,29	23,37	base	272
277	8,14	23,29	23,37	2,38	base	175
278	10,34	2,35	34,37	34,40	base	266
278	18,22	10,34	2,35	34,37	base	261
278	18,22	10,34	2,35	34,40	base	264
278	18,22	10,34	34,37	34,40	base	280
278	8,18	10,34	2,35	34,37	base	176
278	8,18	10,34	2,35	34,40	base	260
278	8,18	10,34	34,37	34,40	base	293
278	8,18	18,22	10,34	2,35	base	173
278	8,18	18,22	10,34	34,37	base	291
278	8,18	18,22	10,34	34,40	base	269
279	10,33	2,35	33,37	33,40	base	265
279	10,33	27,34	2,35	33,37	base	262
279	10,33	27,34	2,35	33,40	base	267
279	10,33	27,34	33,37	33,40	base	277
279	8,27	10,33	2,35	33,37	base	263
279	8,27	10,33	2,35	33,40	base	178
279	8,27	10,33	27,34	2,35	base	175
279	8,27	10,33	27,34	33,37	base	290
279	8,27	10,33	27,34	33,40	base	327
279	8,27	10,33	33,37	33,40	base	270
280	21,24	21,27	21,37	2,38	base	259
280	21,24	21,27	31,33	21,37	base	278
280	21,24	21,27	8,31	21,37	base	292
280	21,27	31,33	21,37	2,38	base	285
280	21,27	8,31	21,37	2,38	base	173
280	21,27	8,31	31,33	2,38	base	260
280	21,27	8,31	31,33	21,37	base	326
280	8,31	31,33	21,37	2,38	base	176
281	23,32	29,32	26,34	2,37	base	289
281	29,32	26,34	2,37	32,41	base	267
281	8,26	23,32	29,32	2,37	base	255
281	8,26	23,32	29,32	26,34	base	272
281	8,26	26,34	2,37	32,41	base	174
281	8,26	29,32	2,37	32,41	base	178
281	8,26	29,32	26,34	2,37	base	175
281	8,26	29,32	26,34	32,41	base	327
282	14,20	25,33	30,33	2,37	base	259
282	14,20	30,33	2,37	33,41	base	264
282	8,14	14,20	2,37	33,41	base	172
282	8,14	14,20	25,33	30,33	base	292
282	8,14	14,20	30,33	2,37	base	173
282	8,14	14,20	30,33	33,41	base	269
282	8,14	25,33	30,33	2,37	base	256
282	8,14	30,33	2,37	33,41	base	260
283	13,14	22,28	0,34	24,38	base	84
283	2,3	20,31	20,32	31,35	base	238
283	2,3	20,31	20,32	33,34	base	235
283	2,3	20,31	20,32	36,37	base	239
283	2,3	20,31	31,35	36,37	base	249
283	2,3	20,31	32,35	36,37	base	230
283	2,3	20,31	33,34	31,35	base	246
283	2,3	20,31	33,34	32,35	base	232
283	2,3	20,31	33,34	36,37	base	248
283	2,3	33,34	32,35	36,37	base	241
283	2,3	4,5	20,31	20,32	base	203
283	2,3	4,5	20,31	31,35	base	213
283	2,3	4,5	20,31	32,35	base	215
283	2,3	4,5	20,31	33,34	base	211
283	2,3	4,5	20,31	36,37	base	214
283	2,3	4,5	32,35	36,37	base	206
283	2,3	4,5	33,34	32,35	base	205
283	2,3	4,5	33,34	36,37	base	194
283	20,31	20,32	31,35	36,37	base	311
283	20,31	20,32	33,34	31,35	base	306
283	20,31	20,32	33,34	36,37	base	308
283	20,31	33,34	31,35	36,37	base	319
283	20,31	33,34	32,35	36,37	base	258
283	4,5	20,31	20,32	31,35	base	150
283	4,5	20,31	20,32	33,34	base	301
283	4,5	20,31	20,32	36,37	base	148
283	4,5	20,31	31,35	36,37	base	145
283	4,5	20,31	32,35	36,37	base	287
283	4,5	20,31	33,34	31,35	base	296
283	4,5	20,31	33,34	32,35	base	186
283	4,5	20,31	33,34	36,37	base	297
283	4,5	33,34	32,35	36,37	base	303
284	13,14	23,30	0,36	22,38	base	83
284	2,3	20,33	20,34	33,37	base	237
284	2,3	20,33	20,34	35,36	base	236
284	2,3	20,33	35,36	33,37	base	245
284	2,3	20,33	35,36	34,37	base	229
284	2,3	31,32	20,33	20,34	base	240
284	2,3	31,32	20,33	33,37	base	250
284	2,3	31,32	20,33	34,37	base	231
284	2,3	31,32	20,33	35,36	base	247
284	2,3	31,32	35,36	34,37	base	242
284	2,3	4,5	20,33	20,34	base	202
284	2,3	4,5	20,33	33,37	base	212
284	2,3	4,5	20,33	34,37	base	195
284	2,3	4,5	20,33	35,36	base	210
284	2,3	4,5	31,32	20,33	complement	23
284	2,3	4,5	31,32	34,37	base	207
284	2,3	4,5	31,32	35,36	base	216
284	2,3	4,5	35,36	34,37	base	204
284	20,33	20,34	35,36	33,37	base	307
284	31,32	20,33	20,34	33,37	base	310
284	31,32	20,33	20,34	35,36	base	309
284	31,32	20,33	35,36	33,37	base	318
284	31,32	20,33	35,36	34,37	base	257
284	4,5	20,33	20,34	33,37	base	149
284	4,5	20,33	20,34	35,36	base	302
284	4,5	20,33	35,36	33,37	base	295
284	4,5	20,33	35,36	34,37	base	286
284	4,5	31,32	20,33	20,34	base	151
284	4,5	31,32	20,33	33,37	base	146
284	4,5	31,32	20,33	34,37	base	189
284	4,5	31,32	20,33	35,36	base	298
284	4,5	31,32	35,36	34,37	base	304
285	17,22	37,39	19,40	39,41	base	280
285	8,17	17,22	19,40	39,41	base	269
285	8,17	17,22	25,39	19,40	base	292
285	8,17	17,22	37,39	19,40	base	291
285	8,17	17,22	37,39	39,41	base	172
285	8,17	37,39	19,40	39,41	base	293
286	0,3	20,24	22,25	26,31	base	251
286	0,3	20,24	22,25	34,35	base	231
286	0,3	20,24	22,25	36,37	base	243
286	0,3	20,24	26,31	26,36	base	202
286	0,3	20,24	26,31	31,37	base	212
286	0,3	20,24	26,31	34,35	complement	23
286	0,3	20,24	26,31	36,37	base	195
286	0,3	20,24	34,35	36,37	base	207
286	0,3	22,25	26,31	26,36	base	236
286	0,3	22,25	26,31	31,37	base	245
286	0,3	22,25	26,31	34,35	base	247
286	0,3	22,25	26,31	36,37	base	229
286	0,3	22,25	34,35	36,37	base	242
286	0,3	26,31	26,36	31,37	base	196
286	0,3	26,31	34,35	26,36	base	198
286	0,3	26,31	34,35	31,37	base	209
286	0,3	26,31	34,35	36,37	base	216
286	20,24	22,25	26,31	26,36	base	312
286	20,24	22,25	26,31	31,37	base	323
286	20,24	22,25	26,31	34,35	base	325
286	20,24	22,25	26,31	36,37	base	284
286	20,24	22,25	34,35	36,37	base	316
286	20,24	26,31	26,36	31,37	base	149
286	20,24	26,31	34,35	26,36	base	151
286	20,24	26,31	34,35	31,37	base	146
286	20,24	26,31	34,35	36,37	base	189
286	22,25	26,31	26,36	31,37	base	307
286	22,25	26,31	34,35	26,36	base	309
286	22,25	26,31	34,35	31,37	base	318
286	22,25	26,31	34,35	36,37	base	257
286	26,31	34,35	26,36	31,37	base	300
286	6,16	1,20	21,33	14,38	base	50
287	0,3	20,23	24,29	24,36	base	239
287	0,3	20,23	24,29	29,37	base	249
287	0,3	20,23	24,29	32,33	base	252
287	0,3	20,23	24,29	34,35	base	248
287	0,3	20,23	24,29	36,37	base	230
287	0,3	20,23	32,33	34,35	base	232
287	0,3	20,23	32,33	36,37	base	244
287	0,3	20,23	34,35	36,37	base	241
287	0,3	24,29	24,36	29,37	base	200
287	0,3	24,29	32,33	24,36	base	203
287	0,3	24,29	32,33	29,37	base	213
287	0,3	24,29	32,33	34,35	base	211
287	0,3	24,29	32,33	36,37	base	215
287	0,3	24,29	34,35	24,36	base	199
287	0,3	24,29	34,35	29,37	base	208
287	0,3	24,29	34,35	36,37	base	194
287	0,3	32,33	34,35	36,37	base	205
287	20,23	24,29	24,36	29,37	base	311
287	20,23	24,29	32,33	24,36	base	313
287	20,23	24,29	32,33	29,37	base	322
287	20,23	24,29	32,33	34,35	base	321
287	20,23	24,29	32,33	36,37	base	283
287	20,23	24,29	34,35	24,36	base	308
287	20,23	24,29	34,35	29,37	base	319
287	20,23	24,29	34,35	36,37	base	258
287	20,23	32,33	34,35	36,37	base	314
287	24,29	32,33	24,36	29,37	base	150
287	24,29	32,33	34,35	24,36	base	301
287	24,29	32,33	34,35	29,37	base	296
287	24,29	32,33	34,35	36,37	base	186
287	24,29	34,35	24,36	29,37	base	299
287	6,17	21,30	1,34	14,38	base	218
288	30,33	37,38	18,40	38,41	base	277
288	8,30	30,33	18,40	38,41	base	327
288	8,30	30,33	23,38	18,40	base	272
288	8,30	30,33	37,38	18,40	base	290
288	8,30	30,33	37,38	38,41	base	174
288	8,30	37,38	18,40	38,41	base	270
289	15,24	8,32	21,40	32,41	base	275
289	15,24	8,32	32,38	21,40	base	281
289	15,24	8,32	32,38	32,41	base	265
289	8,32	32,38	21,40	32,41	base	277
289	9,15	15,24	8,32	21,40	base	268
289	9,15	15,24	8,32	32,38	base	263
289	9,15	15,24	8,32	32,41	base	178
289	9,15	8,32	21,40	32,41	base	327
289	9,15	8,32	32,38	21,40	base	290
289	9,15	8,32	32,38	32,41	base	174
290	19,28	23,28	24,34	32,34	base	279
290	19,28	23,28	32,34	34,41	base	275
290	19,28	23,28	32,34	6,37	base	288
290	19,28	23,28	6,37	34,41	base	265
290	19,28	24,34	32,34	6,37	base	255
290	19,28	32,34	6,37	34,41	base	178
290	23,28	24,34	32,34	6,37	base	289
290	23,28	32,34	6,37	34,41	base	267
291	23,33	31,33	21,40	32,40	base	278
291	23,33	31,33	6,36	21,40	base	259
291	23,33	31,33	6,36	32,40	base	256
291	31,33	21,40	32,40	33,41	base	276
291	31,33	6,36	21,40	32,40	base	285
291	31,33	6,36	21,40	33,41	base	264
291	31,33	6,36	32,40	33,41	base	260
291	6,36	21,40	32,40	33,41	base	266
292	9,32	23,37	32,38	32,39	base	280
292	9,32	23,37	33,37	32,38	base	282
292	9,32	23,37	33,37	32,39	base	276
292	9,32	33,37	32,38	32,39	base	293
292	9,32	7,34	23,37	32,38	base	261
292	9,32	7,34	23,37	32,39	base	264
292	9,32	7,34	23,37	33,37	base	285
292	9,32	7,34	32,38	32,39	base	172
292	9,32	7,34	33,37	32,38	base	176
292	9,32	7,34	33,37	32,39	base	260
293	19,34	23,34	20,37	5,38	base	261
293	20,25	20,30	19,34	20,37	base	292
293	20,25	20,30	20,37	5,38	base	256
293	20,25	20,30	23,34	20,37	base	278
293	20,30	19,34	20,37	5,38	base	173
293	20,30	19,34	23,34	20,37	base	273
293	20,30	19,34	23,34	5,38	base	264
293	20,30	23,34	20,37	5,38	base	285
294	5,18	4,29	8,31	31,40	base	253
295	18,19	24,25	26,27	26,36	base	284
295	18,19	24,25	26,27	27,37	base	284
295	18,19	24,25	26,27	34,35	base	325
295	18,19	24,25	26,27	36,37	base	312
295	18,19	24,25	34,35	36,37	base	310
295	18,19	26,27	26,36	27,37	base	152
295	18,19	26,27	34,35	26,36	base	189
295	18,19	26,27	34,35	27,37	base	189
295	18,19	26,27	34,35	36,37	base	151
295	2,3	18,19	24,25	26,27	base	251
295	2,3	18,19	24,25	34,35	base	250
295	2,3	18,19	24,25	36,37	base	237
295	2,3	18,19	26,27	26,36	base	195
295	2,3	18,19	26,27	27,37	base	195
295	2,3	18,19	26,27	34,35	complement	23
295	2,3	18,19	26,27	36,37	base	202
295	2,3	18,19	34,35	36,37	base	201
295	2,3	24,25	26,27	26,36	base	229
295	2,3	24,25	26,27	27,37	base	229
295	2,3	24,25	26,27	34,35	base	247
295	2,3	24,25	26,27	36,37	base	236
295	2,3	24,25	34,35	36,37	base	234
295	2,3	26,27	26,36	27,37	base	204
295	2,3	26,27	34,35	26,36	base	216
295	2,3	26,27	34,35	27,37	base	216
295	2,3	26,27	34,35	36,37	base	198
295	24,25	26,27	26,36	27,37	base	315
295	24,25	26,27	34,35	26,36	base	257
295	24,25	26,27	34,35	27,37	base	257
295	24,25	26,27	34,35	36,37	base	309
295	26,27	34,35	26,36	27,37	base	304
296	18,19	24,25	26,27	26,34	base	283
296	18,19	24,25	26,27	27,35	base	283
296	18,19	24,25	26,27	34,35	base	313
296	18,19	24,25	26,27	36,37	base	324
296	18,19	24,25	34,35	36,37	base	311
296	18,19	26,27	26,34	27,35	base	153
296	18,19	26,27	26,34	36,37	base	287
296	18,19	26,27	27,35	36,37	base	287
296	18,19	26,27	34,35	36,37	base	148
296	2,3	18,19	24,25	26,27	base	252
296	2,3	18,19	24,25	34,35	base	238
296	2,3	18,19	24,25	36,37	base	249
296	2,3	18,19	26,27	26,34	base	215
296	2,3	18,19	26,27	27,35	base	215
296	2,3	18,19	26,27	34,35	base	203
296	2,3	18,19	26,27	36,37	base	214
296	2,3	18,19	34,35	36,37	base	200
296	2,3	24,25	26,27	26,34	base	232
296	2,3	24,25	26,27	27,35	base	232
296	2,3	24,25	26,27	34,35	base	235
296	2,3	24,25	26,27	36,37	base	248
296	2,3	24,25	34,35	36,37	base	233
296	2,3	26,27	26,34	27,35	base	205
296	2,3	26,27	26,34	36,37	base	194
296	2,3	26,27	27,35	36,37	base	194
296	2,3	26,27	34,35	36,37	base	199
296	24,25	26,27	26,34	27,35	base	314
296	24,25	26,27	26,34	36,37	base	258
296	24,25	26,27	27,35	36,37	base	258
296	24,25	26,27	34,35	36,37	base	308
296	26,27	26,34	27,35	36,37	base	303
297	18,19	24,25	32,33	34,35	base	313
297	18,19	24,25	32,33	34,36	base	283
297	18,19	24,25	32,33	35,37	base	283
297	18,19	24,25	32,33	36,37	base	322
297	18,19	24,25	34,35	36,37	base	311
297	18,19	24,25	34,36	35,37	base	317
297	18,19	32,33	34,35	36,37	base	150
297	18,19	32,33	34,36	35,37	base	153
297	2,3	18,19	24,25	32,33	base	252
297	2,3	18,19	24,25	34,35	base	239
297	2,3	18,19	24,25	34,36	base	230
297	2,3	18,19	24,25	35,37	base	230
297	2,3	18,19	24,25	36,37	base	249
297	2,3	18,19	32,33	34,35	base	203
297	2,3	18,19	32,33	34,36	base	215
297	2,3	18,19	32,33	35,37	base	215
297	2,3	18,19	32,33	36,37	base	213
297	2,3	18,19	34,35	36,37	base	200
297	2,3	18,19	34,36	35,37	base	206
297	2,3	24,25	32,33	34,35	base	235
297	2,3	24,25	32,33	34,36	base	232
297	2,3	24,25	32,33	35,37	base	232
297	2,3	24,25	32,33	36,37	base	246
297	2,3	24,25	34,35	36,37	base	233
297	2,3	24,25	34,36	35,37	base	241
297	2,3	32,33	34,35	36,37	base	197
297	2,3	32,33	34,36	35,37	base	205
297	24,25	32,33	34,35	36,37	base	306
297	24,25	32,33	34,36	35,37	base	314
298	18,19	24,25	32,33	34,35	base	310
298	18,19	24,25	32,33	36,37	base	312
298	18,19	24,25	32,34	33,35	base	316
298	18,19	24,25	32,34	36,37	base	284
298	18,19	24,25	33,35	36,37	base	284
298	18,19	24,25	34,35	36,37	base	323
298	18,19	32,33	34,35	36,37	base	149
298	18,19	32,34	33,35	36,37	base	152
298	2,3	18,19	24,25	32,33	base	240
298	2,3	18,19	24,25	32,34	base	231
298	2,3	18,19	24,25	33,35	base	231
298	2,3	18,19	24,25	34,35	base	250
298	2,3	18,19	24,25	36,37	base	251
298	2,3	18,19	32,33	34,35	base	201
298	2,3	18,19	32,33	36,37	base	202
298	2,3	18,19	32,34	33,35	base	207
298	2,3	18,19	32,34	36,37	base	195
298	2,3	18,19	33,35	36,37	base	195
298	2,3	18,19	34,35	36,37	base	212
298	2,3	24,25	32,33	34,35	base	234
298	2,3	24,25	32,33	36,37	base	236
298	2,3	24,25	32,34	33,35	base	242
298	2,3	24,25	32,34	36,37	base	229
298	2,3	24,25	33,35	36,37	base	229
298	2,3	24,25	34,35	36,37	base	245
298	2,3	32,33	34,35	36,37	base	196
298	2,3	32,34	33,35	36,37	base	204
298	24,25	32,33	34,35	36,37	base	307
298	24,25	32,34	33,35	36,37	base	315
299	18,19	24,25	26,27	28,29	base	324
299	18,19	24,25	26,27	36,37	base	322
299	18,19	24,25	28,29	36,37	base	313
299	18,19	26,27	26,28	28,29	base	287
299	18,19	26,27	27,29	28,29	base	287
299	18,19	26,27	28,29	36,37	base	147
299	2,3	18,19	24,25	26,27	base	249
299	2,3	18,19	24,25	28,29	base	239
299	2,3	18,19	24,25	36,37	base	238
299	2,3	18,19	26,27	28,29	base	214
299	2,3	18,19	26,27	36,37	base	213
299	2,3	18,19	28,29	36,37	base	203
299	2,3	24,25	26,27	28,29	base	248
299	2,3	24,25	26,27	36,37	base	246
299	2,3	24,25	28,29	36,37	base	235
299	2,3	26,27	26,28	28,29	base	194
299	2,3	26,27	27,29	28,29	base	194
299	2,3	26,27	28,29	36,37	base	211
299	24,25	26,27	26,28	28,29	base	258
299	24,25	26,27	27,29	28,29	base	258
299	24,25	26,27	28,29	36,37	base	321
299	26,27	26,28	27,29	28,29	base	303
299	26,27	26,28	28,29	36,37	base	186
299	26,27	27,29	28,29	36,37	base	186
300	18,19	24,25	26,27	28,29	base	325
300	18,19	24,25	26,27	36,37	base	323
300	18,19	24,25	28,29	36,37	base	312
300	18,19	26,27	26,28	28,29	base	189
300	18,19	26,27	27,29	28,29	base	189
300	18,19	26,27	28,29	36,37	base	144
300	2,3	18,19	24,25	26,27	base	250
300	2,3	18,19	24,25	28,29	base	240
300	2,3	18,19	24,25	36,37	base	237
300	2,3	18,19	26,27	28,29	complement	23
300	2,3	18,19	26,27	36,37	base	212
300	2,3	18,19	28,29	36,37	base	202
300	2,3	24,25	26,27	28,29	base	247
300	2,3	24,25	26,27	36,37	base	245
300	2,3	24,25	28,29	36,37	base	236
300	2,3	26,27	26,28	28,29	base	216
300	2,3	26,27	27,29	28,29	base	216
300	2,3	26,27	28,29	36,37	base	210
300	24,25	26,27	26,28	28,29	base	257
300	24,25	26,27	27,29	28,29	base	257
300	24,25	26,27	28,29	36,37	base	320
300	26,27	26,28	27,29	28,29	base	304
300	26,27	26,28	28,29	36,37	base	286
300	26,27	27,29	28,29	36,37	base	286
301	18,19	24,25	26,27	26,34	base	283
301	18,19	24,25	26,27	27,35	base	283
301	18,19	24,25	26,27	34,35	base	322
301	18,19	24,25	26,27	36,37	base	324
301	18,19	24,25	34,35	36,37	base	311
301	18,19	26,27	26,34	27,35	base	153
301	18,19	26,27	26,34	36,37	base	287
301	18,19	26,27	27,35	36,37	base	287
301	18,19	26,27	34,35	36,37	base	145
301	2,3	18,19	24,25	26,27	base	252
301	2,3	18,19	24,25	34,35	base	238
301	2,3	18,19	24,25	36,37	base	239
301	2,3	18,19	26,27	26,34	base	215
301	2,3	18,19	26,27	27,35	base	215
301	2,3	18,19	26,27	34,35	base	213
301	2,3	18,19	26,27	36,37	base	214
301	2,3	18,19	34,35	36,37	base	200
301	2,3	24,25	26,27	26,34	base	232
301	2,3	24,25	26,27	27,35	base	232
301	2,3	24,25	26,27	34,35	base	246
301	2,3	24,25	26,27	36,37	base	248
301	2,3	24,25	34,35	36,37	base	233
301	2,3	26,27	26,34	27,35	base	205
301	2,3	26,27	26,34	36,37	base	194
301	2,3	26,27	27,35	36,37	base	194
301	2,3	26,27	34,35	36,37	base	208
301	24,25	26,27	26,34	27,35	base	314
301	24,25	26,27	26,34	36,37	base	258
301	24,25	26,27	27,35	36,37	base	258
301	24,25	26,27	34,35	36,37	base	319
301	26,27	26,34	27,35	36,37	base	303
302	18,19	24,25	26,27	26,36	base	284
302	18,19	24,25	26,27	27,37	base	284
302	18,19	24,25	26,27	34,35	base	325
302	18,19	24,25	26,27	36,37	base	323
302	18,19	24,25	34,35	36,37	base	310
302	18,19	26,27	26,36	27,37	base	152
302	18,19	26,27	34,35	26,36	base	189
302	18,19	26,27	34,35	27,37	base	189
302	18,19	26,27	34,35	36,37	base	146
302	2,3	18,19	24,25	26,27	base	251
302	2,3	18,19	24,25	34,35	base	240
302	2,3	18,19	24,25	36,37	base	237
302	2,3	18,19	26,27	26,36	base	195
302	2,3	18,19	26,27	27,37	base	195
302	2,3	18,19	26,27	34,35	complement	23
302	2,3	18,19	26,27	36,37	base	212
302	2,3	18,19	34,35	36,37	base	201
302	2,3	24,25	26,27	26,36	base	229
302	2,3	24,25	26,27	27,37	base	229
302	2,3	24,25	26,27	34,35	base	247
302	2,3	24,25	26,27	36,37	base	245
302	2,3	24,25	34,35	36,37	base	234
302	2,3	26,27	26,36	27,37	base	204
302	2,3	26,27	34,35	26,36	base	216
302	2,3	26,27	34,35	27,37	base	216
302	2,3	26,27	34,35	36,37	base	209
302	24,25	26,27	26,36	27,37	base	315
302	24,25	26,27	34,35	26,36	base	257
302	24,25	26,27	34,35	27,37	base	257
302	24,25	26,27	34,35	36,37	base	318
302	26,27	34,35	26,36	27,37	base	304
303	18,19	24,25	26,28	27,29	base	324
303	18,19	24,25	26,28	36,37	base	283
303	18,19	24,25	27,29	36,37	base	283
303	18,19	26,27	26,28	27,29	base	148
303	18,19	26,28	27,29	28,29	base	145
303	18,19	26,28	27,29	36,37	base	147
303	2,3	18,19	24,25	26,28	base	230
303	2,3	18,19	24,25	27,29	base	230
303	2,3	18,19	24,25	36,37	base	244
303	2,3	18,19	26,28	27,29	base	214
303	2,3	18,19	26,28	36,37	base	215
303	2,3	18,19	27,29	36,37	base	215
