parent	edge_1	edge_2	edge_3	edge_4	edge_5	edge_6	target_kind	target_index
167	8,21	1,27	22,32	29,36	31,38	18,39	base	111
167	8,21	1,27	29,36	31,38	18,39	38,39	base	72
167	8,21	1,27	30,31	22,32	29,36	18,39	base	96
167	8,21	1,27	30,31	29,36	18,39	38,39	base	67
167	8,21	1,27	30,31	29,36	31,38	18,39	base	68
167	8,21	20,21	1,27	22,32	29,36	18,39	base	181
167	8,21	20,21	1,27	29,36	18,39	38,39	base	99
167	8,21	20,21	1,27	29,36	31,38	18,39	base	113
167	8,21	20,21	1,27	30,31	29,36	18,39	base	184
167	9,20	0,26	23,33	28,37	19,38	30,39	base	111
167	9,20	0,26	23,33	28,37	19,38	38,39	base	108
167	9,20	0,26	28,37	19,38	30,39	38,39	base	72
167	9,20	0,26	30,31	23,33	28,37	19,38	base	96
167	9,20	0,26	30,31	28,37	19,38	30,39	base	68
167	9,20	0,26	30,31	28,37	19,38	38,39	base	67
167	9,20	20,21	0,26	23,33	28,37	19,38	base	181
167	9,20	20,21	0,26	28,37	19,38	30,39	base	113
167	9,20	20,21	0,26	28,37	19,38	38,39	base	99
167	9,20	20,21	0,26	30,31	28,37	19,38	base	184
168	12,13	8,21	1,27	22,30	29,34	18,37	base	62
168	12,13	8,21	1,27	29,34	18,37	36,37	base	75
168	12,13	8,21	1,27	29,34	18,37	36,39	base	59
168	12,13	8,21	1,27	29,34	18,37	38,39	base	53
168	12,13	8,21	20,21	1,27	29,34	18,37	base	125
168	12,13	9,20	0,26	23,31	28,35	19,36	base	62
168	12,13	9,20	0,26	28,35	19,36	36,37	base	75
168	12,13	9,20	0,26	28,35	19,36	37,38	base	59
168	12,13	9,20	0,26	28,35	19,36	38,39	base	53
168	12,13	9,20	20,21	0,26	28,35	19,36	base	125
168	4,5	12,13	20,21	37,38	36,39	38,39	base	3
168	4,5	12,13	8,21	1,27	29,34	18,37	base	44
168	4,5	12,13	9,20	0,26	28,35	19,36	base	44
168	4,5	8,21	1,27	22,30	29,34	18,37	base	133
168	4,5	8,21	1,27	29,34	18,37	36,37	base	90
168	4,5	8,21	1,27	29,34	18,37	36,39	base	141
168	4,5	8,21	1,27	29,34	18,37	38,39	base	87
168	4,5	8,21	20,21	1,27	29,34	18,37	base	159
168	4,5	9,20	0,26	23,31	28,35	19,36	base	133
168	4,5	9,20	0,26	28,35	19,36	36,37	base	90
168	4,5	9,20	0,26	28,35	19,36	37,38	base	141
168	4,5	9,20	0,26	28,35	19,36	38,39	base	87
168	4,5	9,20	20,21	0,26	28,35	19,36	base	159
168	8,21	1,27	22,30	29,34	18,37	36,37	base	97
168	8,21	1,27	22,30	29,34	18,37	36,39	base	106
168	8,21	1,27	22,30	29,34	18,37	38,39	base	110
168	8,21	1,27	29,34	18,37	36,37	36,39	base	69
168	8,21	1,27	29,34	18,37	36,37	38,39	base	109
168	8,21	1,27	29,34	18,37	36,39	38,39	base	71
168	8,21	20,21	1,27	22,30	29,34	18,37	base	116
168	8,21	20,21	1,27	29,34	18,37	36,37	base	180
168	8,21	20,21	1,27	29,34	18,37	36,39	base	154
168	8,21	20,21	1,27	29,34	18,37	38,39	base	155
168	9,20	0,26	23,31	28,35	19,36	36,37	base	97
168	9,20	0,26	23,31	28,35	19,36	37,38	base	106
168	9,20	0,26	23,31	28,35	19,36	38,39	base	110
168	9,20	0,26	28,35	19,36	36,37	37,38	base	69
168	9,20	0,26	28,35	19,36	36,37	38,39	base	109
168	9,20	0,26	28,35	19,36	37,38	38,39	base	71
168	9,20	20,21	0,26	23,31	28,35	19,36	base	116
168	9,20	20,21	0,26	28,35	19,36	36,37	base	180
168	9,20	20,21	0,26	28,35	19,36	37,38	base	154
168	9,20	20,21	0,26	28,35	19,36	38,39	base	155
169	12,13	8,21	18,25	1,29	25,32	31,38	base	59
169	12,13	9,20	19,24	0,28	24,33	30,39	base	59
169	4,5	12,13	20,21	25,32	24,33	32,33	base	5
169	4,5	8,21	18,25	1,29	25,32	31,38	base	141
169	4,5	9,20	19,24	0,28	24,33	30,39	base	141
169	8,21	18,25	1,29	25,32	22,34	31,38	base	106
169	8,21	18,25	1,29	25,32	24,33	31,38	base	66
169	8,21	18,25	1,29	25,32	32,33	31,38	base	71
169	8,21	18,25	24,25	1,29	25,32	31,38	base	69
169	8,21	20,21	18,25	1,29	25,32	31,38	base	154
169	9,20	19,24	0,28	24,33	23,35	30,39	base	106
169	9,20	19,24	0,28	24,33	32,33	30,39	base	71
169	9,20	19,24	0,28	25,32	24,33	30,39	base	66
169	9,20	19,24	24,25	0,28	24,33	30,39	base	69
169	9,20	20,21	19,24	0,28	24,33	30,39	base	154
172	19,24	19,34	19,36	23,40	35,40	16,41	base	278
174	19,25	19,34	20,36	24,36	19,37	17,41	base	279
179	0,5	12,19	30,36	35,39	33,40	39,40	base	51
179	0,5	4,15	12,19	30,36	33,40	39,40	base	47
179	0,5	4,15	12,19	30,36	35,39	33,40	base	30
179	0,5	4,15	12,19	30,36	35,39	39,40	base	26
179	0,5	4,15	12,19	35,39	33,40	39,40	base	27
179	0,5	4,15	30,36	35,39	33,40	39,40	base	136
179	0,5	4,8	12,19	6,25	24,34	17,40	base	189
179	0,5	4,8	6,25	23,27	24,34	17,40	complement	23
179	0,5	4,8	6,25	24,34	17,40	33,40	base	216
179	0,5	4,8	6,25	24,34	30,36	17,40	base	207
179	0,5	4,8	6,25	24,34	35,39	17,40	base	195
179	20,22	15,28	1,33	30,36	18,37	33,40	base	129
179	4,15	12,19	30,36	35,39	33,40	39,40	base	57
179	4,8	12,19	6,25	23,27	24,34	17,40	base	325
179	4,8	12,19	6,25	24,34	17,40	33,40	base	257
179	4,8	12,19	6,25	24,34	30,36	17,40	base	316
179	4,8	12,19	6,25	24,34	35,39	17,40	base	284
179	4,8	6,25	23,27	23,30	24,34	17,40	base	240
179	4,8	6,25	23,27	24,34	17,40	33,40	base	247
179	4,8	6,25	23,27	24,34	27,36	17,40	base	250
179	4,8	6,25	23,27	24,34	30,36	17,40	base	231
179	4,8	6,25	23,27	24,34	35,39	17,40	base	251
179	4,8	6,25	24,34	30,36	17,40	33,40	base	242
179	4,8	6,25	24,34	30,36	35,39	17,40	base	243
179	4,8	6,25	24,34	35,39	17,40	33,40	base	229
180	0,5	12,20	15,31	36,39	34,40	39,40	base	38
180	0,5	22,23	16,30	1,34	19,37	34,40	base	80
180	0,5	4,16	12,20	15,31	34,40	39,40	base	46
180	0,5	4,16	12,20	15,31	36,39	34,40	base	29
180	0,5	4,16	12,20	15,31	36,39	39,40	base	25
180	0,5	4,16	12,20	36,39	34,40	39,40	base	28
180	0,5	4,16	15,31	36,39	34,40	39,40	base	139
180	0,5	4,8	12,20	6,26	25,35	18,40	base	153
180	0,5	4,8	6,26	15,31	25,35	18,40	base	215
180	0,5	4,8	6,26	24,28	25,35	18,40	base	215
180	0,5	4,8	6,26	25,35	18,40	34,40	base	205
180	0,5	4,8	6,26	25,35	36,39	18,40	base	206
180	12,20	22,23	16,30	1,34	19,37	34,40	base	16
180	22,23	16,30	1,34	19,37	34,40	39,40	base	131
180	22,23	16,30	1,34	19,37	36,39	34,40	base	128
180	22,23	16,30	1,34	34,36	19,37	34,40	base	131
180	4,16	12,20	15,31	36,39	34,40	39,40	base	55
180	4,16	22,23	16,30	1,34	19,37	34,40	base	168
180	4,8	12,20	6,26	15,31	25,35	18,40	base	283
180	4,8	12,20	6,26	24,28	25,35	18,40	base	283
180	4,8	12,20	6,26	25,35	18,40	34,40	base	314
180	4,8	12,20	6,26	25,35	36,39	18,40	base	317
180	4,8	6,26	15,31	25,35	18,40	34,40	base	232
180	4,8	6,26	15,31	25,35	36,39	18,40	base	230
180	4,8	6,26	24,28	15,31	25,35	18,40	base	252
180	4,8	6,26	24,28	25,35	18,40	34,40	base	232
180	4,8	6,26	24,28	25,35	36,39	18,40	base	230
180	4,8	6,26	25,35	36,39	18,40	34,40	base	241
181	0,6	1,19	21,23	17,28	22,38	32,39	base	79
181	0,6	13,18	34,35	19,37	35,37	32,39	base	36
181	0,6	4,17	13,18	19,37	35,37	32,39	base	26
181	0,6	4,17	13,18	34,35	19,37	32,39	base	43
181	0,6	4,17	13,18	34,35	19,37	35,37	base	45
181	0,6	4,17	13,18	34,35	35,37	32,39	base	47
181	0,6	4,17	34,35	19,37	35,37	32,39	base	88
181	0,6	4,9	13,18	3,29	26,36	16,37	base	286
181	0,6	4,9	24,25	3,29	26,36	16,37	base	210
181	0,6	4,9	3,29	26,36	16,37	19,37	base	195
181	0,6	4,9	3,29	26,36	16,37	32,39	base	204
181	0,6	4,9	3,29	34,35	26,36	16,37	base	216
181	1,19	21,23	17,28	19,34	22,38	32,39	base	130
181	1,19	21,23	17,28	34,35	22,38	32,39	base	129
181	1,19	21,23	17,28	35,37	22,38	32,39	base	130
181	13,18	1,19	21,23	17,28	22,38	32,39	base	15
181	4,17	1,19	21,23	17,28	22,38	32,39	base	167
181	4,17	13,18	34,35	19,37	35,37	32,39	base	65
181	4,9	13,18	24,25	3,29	26,36	16,37	base	320
181	4,9	13,18	3,29	26,36	16,37	19,37	base	284
181	4,9	13,18	3,29	26,36	16,37	32,39	base	315
181	4,9	13,18	3,29	34,35	26,36	16,37	base	257
181	4,9	24,25	3,29	24,32	26,36	16,37	base	236
181	4,9	24,25	3,29	26,36	16,37	19,37	base	251
181	4,9	24,25	3,29	26,36	16,37	25,39	base	245
181	4,9	24,25	3,29	26,36	16,37	32,39	base	229
181	4,9	24,25	3,29	34,35	26,36	16,37	base	247
181	4,9	3,29	26,36	16,37	19,37	32,39	base	243
181	4,9	3,29	34,35	26,36	16,37	19,37	base	231
181	4,9	3,29	34,35	26,36	16,37	32,39	base	242
182	0,6	13,20	19,33	15,35	19,38	36,38	base	31
182	0,6	22,24	16,29	1,36	36,38	23,39	base	86
182	0,6	4,16	13,20	15,35	19,38	36,38	base	29
182	0,6	4,16	13,20	19,33	15,35	19,38	base	42
182	0,6	4,16	13,20	19,33	15,35	36,38	base	46
182	0,6	4,16	13,20	19,33	19,38	36,38	base	44
182	0,6	4,16	19,33	15,35	19,38	36,38	base	133
182	0,6	4,8	3,31	26,37	18,38	19,38	base	206
182	13,20	22,24	16,29	1,36	36,38	23,39	base	12
182	22,24	16,29	1,36	19,38	36,38	23,39	base	128
182	22,24	16,29	1,36	33,36	36,38	23,39	base	126
182	22,24	16,29	19,33	1,36	36,38	23,39	base	131
182	4,16	13,20	19,33	15,35	19,38	36,38	base	62
182	4,16	22,24	16,29	1,36	36,38	23,39	base	118
182	4,8	13,20	3,31	26,37	18,38	19,38	base	317
182	4,8	25,28	3,31	26,37	18,38	19,38	base	230
182	4,8	3,31	15,35	26,37	18,38	19,38	base	230
182	4,8	3,31	19,33	26,37	18,38	19,38	base	244
182	4,8	3,31	26,37	18,38	19,38	36,38	base	241
183	0,6	13,19	18,33	18,37	35,37	31,39	base	61
183	0,6	4,15	13,19	18,33	18,37	31,39	base	43
183	0,6	4,15	13,19	18,33	18,37	35,37	base	60
183	0,6	4,15	13,19	18,33	35,37	31,39	base	47
183	0,6	4,15	13,19	18,37	35,37	31,39	base	30
183	0,6	4,15	18,33	18,37	35,37	31,39	base	134
183	0,6	4,8	3,30	25,36	17,37	18,37	base	195
183	21,23	15,28	1,35	35,37	22,38	31,39	base	130
183	4,15	13,19	18,33	18,37	35,37	31,39	base	63
183	4,8	13,19	3,30	25,36	17,37	18,37	base	284
183	4,8	24,27	3,30	25,36	17,37	18,37	base	251
183	4,8	3,30	18,33	25,36	17,37	18,37	base	231
183	4,8	3,30	25,36	17,37	18,37	31,39	base	243
183	4,8	3,30	25,36	17,37	18,37	35,37	base	229
184	0,6	1,22	20,24	18,29	23,37	22,38	base	85
184	0,6	1,22	20,24	18,29	23,37	36,40	base	85
184	0,6	1,22	20,24	18,29	23,37	38,40	base	79
184	0,6	12,19	1,22	20,24	18,29	23,37	base	6
184	0,6	12,19	16,34	22,36	36,40	38,40	base	37
184	0,6	5,18	1,22	20,24	18,29	23,37	base	94
184	0,6	5,18	12,19	16,34	22,36	36,40	base	45
184	0,6	5,18	12,19	16,34	22,36	38,40	base	121
184	0,6	5,18	12,19	16,34	36,40	38,40	base	27
184	0,6	5,18	12,19	22,36	36,40	38,40	base	26
184	0,6	5,18	16,34	22,36	36,40	38,40	base	140
184	0,6	5,9	12,19	3,31	27,35	15,36	base	304
184	0,6	5,9	25,26	3,31	27,35	15,36	base	216
184	0,6	5,9	3,31	16,34	27,35	15,36	base	216
184	0,6	5,9	3,31	27,35	15,36	22,36	base	207
184	0,6	5,9	3,31	27,35	15,36	38,40	base	204
184	1,22	20,24	18,29	23,37	22,38	36,40	base	127
184	1,22	20,24	18,29	23,37	22,38	38,40	base	130
184	1,22	20,24	18,29	23,37	36,40	38,40	base	130
184	12,19	1,22	20,24	18,29	23,37	22,38	base	0
184	12,19	1,22	20,24	18,29	23,37	36,40	base	0
184	12,19	1,22	20,24	18,29	23,37	38,40	base	15
184	5,18	1,22	20,24	18,29	23,37	22,38	base	187
184	5,18	1,22	20,24	18,29	23,37	36,40	base	187
184	5,18	1,22	20,24	18,29	23,37	38,40	base	167
184	5,18	12,19	1,22	20,24	18,29	23,37	base	20
184	5,18	12,19	16,34	22,36	36,40	38,40	base	54
184	5,9	12,19	25,26	3,31	27,35	15,36	base	257
184	5,9	12,19	3,31	16,34	27,35	15,36	base	257
184	5,9	12,19	3,31	27,35	15,36	22,36	base	316
184	5,9	12,19	3,31	27,35	15,36	38,40	base	315
184	5,9	25,26	3,31	16,34	27,35	15,36	base	247
184	5,9	25,26	3,31	27,35	15,36	22,36	base	231
184	5,9	25,26	3,31	27,35	15,36	38,40	base	229
184	5,9	3,31	16,34	27,35	15,36	22,36	base	231
184	5,9	3,31	16,34	27,35	15,36	38,40	base	229
184	5,9	3,31	27,35	15,36	22,36	38,40	base	243
185	0,6	12,19	16,33	34,37	35,37	34,39	base	50
185	0,6	20,23	18,28	1,35	35,37	22,38	base	85
185	0,6	5,18	12,19	16,33	34,37	34,39	base	121
185	0,6	5,18	12,19	16,33	34,37	35,37	base	60
185	0,6	5,18	12,19	16,33	35,37	34,39	base	27
185	0,6	5,18	12,19	34,37	35,37	34,39	base	30
185	0,6	5,18	16,33	34,37	35,37	34,39	base	138
185	0,6	5,9	3,30	26,36	15,37	34,37	base	207
185	12,19	20,23	18,28	1,35	35,37	22,38	base	0
185	20,23	18,28	1,35	34,37	35,37	22,38	base	129
185	20,23	18,28	1,35	35,37	22,38	34,39	base	130
185	20,23	18,28	1,35	35,37	22,38	35,39	base	127
185	5,18	12,19	16,33	34,37	35,37	34,39	base	52
185	5,18	20,23	18,28	1,35	35,37	22,38	base	187
185	5,9	12,19	3,30	26,36	15,37	34,37	base	316
185	5,9	24,25	3,30	26,36	15,37	34,37	base	231
185	5,9	3,30	16,33	26,36	15,37	34,37	base	231
185	5,9	3,30	26,36	15,37	34,37	34,39	base	243
185	5,9	3,30	26,36	15,37	34,37	35,37	base	242
186	2,4	20,23	22,24	26,33	26,34	33,35	base	238
186	2,4	20,23	22,24	26,33	26,34	37,38	base	239
186	2,4	20,23	22,24	26,33	33,35	37,38	base	249
186	2,4	20,23	22,24	26,33	34,35	37,38	base	230
186	2,4	20,23	26,33	26,34	33,35	37,38	base	200
186	2,4	22,24	26,33	26,34	33,35	37,38	base	233
186	2,4	6,17	0,20	19,21	21,32	14,36	base	133
186	2,4	6,17	0,20	20,23	21,32	14,36	base	100
186	2,4	6,17	0,20	21,32	14,36	20,38	base	161
186	2,4	6,17	0,20	21,32	14,36	37,38	base	162
186	2,4	6,17	0,20	21,32	34,35	14,36	base	159
186	2,4	6,17	0,20	22,24	21,32	14,36	base	116
186	2,4	7,13	5,23	19,29	34,35	12,39	base	159
186	20,23	22,24	26,33	26,34	33,35	37,38	base	311
186	6,17	0,20	19,21	20,23	21,32	14,36	base	42
186	6,17	0,20	19,21	21,32	14,36	20,38	base	46
186	6,17	0,20	19,21	21,32	14,36	37,38	base	29
186	6,17	0,20	19,21	21,32	34,35	14,36	base	44
186	6,17	0,20	19,21	22,24	21,32	14,36	base	62
186	6,17	0,20	20,23	21,32	14,36	20,38	base	34
186	6,17	0,20	20,23	21,32	14,36	37,38	base	218
186	6,17	0,20	20,23	21,32	34,35	14,36	base	120
186	6,17	0,20	20,23	22,24	21,32	14,36	base	84
186	6,17	0,20	21,32	14,36	20,38	37,38	base	38
186	6,17	0,20	21,32	34,35	14,36	20,38	base	49
186	6,17	0,20	21,32	34,35	14,36	37,38	base	33
186	6,17	0,20	22,24	21,32	14,36	20,38	base	223
186	6,17	0,20	22,24	21,32	14,36	37,38	base	224
186	6,17	0,20	22,24	21,32	34,35	14,36	base	125
186	7,13	19,21	5,23	19,29	34,35	12,39	base	44
186	7,13	5,23	19,29	26,33	34,35	12,39	base	31
186	7,13	5,23	19,29	34,35	23,37	12,39	base	49
186	7,13	5,23	19,29	34,35	37,38	12,39	base	33
186	7,13	5,23	20,23	19,29	34,35	12,39	base	120
186	7,13	5,23	22,24	19,29	34,35	12,39	base	125
187	10,21	0,27	22,33	24,34	30,36	17,38	base	96
187	10,21	0,27	22,33	30,36	17,38	24,38	base	107
187	10,21	0,27	22,33	30,36	17,38	34,39	base	111
187	10,21	0,27	24,34	30,36	17,38	24,38	base	67
187	10,21	0,27	24,34	30,36	17,38	34,39	base	70
187	10,21	0,27	30,36	17,38	24,38	34,39	base	72
187	10,21	21,23	0,27	22,33	30,36	17,38	base	115
187	10,21	21,23	0,27	24,34	30,36	17,38	base	184
187	10,21	21,23	0,27	30,36	17,38	24,38	base	185
187	10,21	21,23	0,27	30,36	17,38	34,39	base	113
187	12,14	10,21	0,27	22,33	30,36	17,38	base	58
187	12,14	10,21	0,27	24,34	30,36	17,38	base	63
187	12,14	10,21	0,27	30,36	17,38	24,38	base	65
187	12,14	10,21	0,27	30,36	17,38	34,39	base	57
187	12,14	10,21	21,23	0,27	30,36	17,38	base	123
187	12,14	8,23	18,24	1,28	24,34	29,37	base	63
187	2,5	10,21	0,27	22,33	30,36	17,38	base	142
187	2,5	10,21	0,27	24,34	30,36	17,38	base	134
187	2,5	10,21	0,27	30,36	17,38	24,38	base	88
187	2,5	10,21	0,27	30,36	17,38	34,39	base	136
187	2,5	10,21	21,23	0,27	30,36	17,38	base	157
187	2,5	12,14	10,21	0,27	30,36	17,38	base	47
187	2,5	12,14	21,23	24,34	34,39	38,39	base	21
187	2,5	8,23	18,24	1,28	24,34	29,37	base	134
187	8,23	18,24	1,28	20,31	24,34	29,37	base	96
187	8,23	18,24	1,28	24,34	29,37	24,38	base	67
187	8,23	18,24	1,28	24,34	29,37	34,39	base	70
187	8,23	18,24	1,28	24,34	29,37	38,39	base	68
187	8,23	21,23	18,24	1,28	24,34	29,37	base	184
189	2,4	21,22	24,31	24,34	31,35	37,38	base	237
189	2,4	21,22	24,31	32,33	24,34	31,35	base	234
189	2,4	21,22	24,31	32,33	24,34	37,38	base	236
189	2,4	21,22	24,31	32,33	31,35	37,38	base	245
189	2,4	21,22	24,31	32,33	34,35	37,38	base	229
189	2,4	24,31	32,33	24,34	31,35	37,38	base	196
189	2,4	6,17	19,20	20,30	1,32	14,36	complement	40
189	2,4	6,17	20,30	1,32	14,36	32,38	base	164
189	2,4	6,17	20,30	1,32	14,36	37,38	base	103
189	2,4	6,17	20,30	1,32	32,33	14,36	base	160
189	2,4	6,17	20,30	1,32	34,35	14,36	base	105
189	2,4	6,17	21,22	20,30	1,32	14,36	base	179
189	2,4	7,13	19,27	5,33	34,35	12,39	base	105
189	21,22	24,31	32,33	24,34	31,35	37,38	base	307
189	6,17	19,20	20,30	1,32	14,36	32,38	base	45
189	6,17	19,20	20,30	1,32	14,36	37,38	base	121
189	6,17	19,20	20,30	1,32	32,33	14,36	base	60
189	6,17	19,20	20,30	1,32	34,35	14,36	base	43
189	6,17	19,20	21,22	20,30	1,32	14,36	base	74
189	6,17	20,30	1,32	14,36	32,38	37,38	base	37
189	6,17	20,30	1,32	32,33	14,36	32,38	base	35
189	6,17	20,30	1,32	32,33	14,36	37,38	base	50
189	6,17	20,30	1,32	32,33	34,35	14,36	base	61
189	6,17	20,30	1,32	34,35	14,36	32,38	base	36
189	6,17	20,30	1,32	34,35	14,36	37,38	base	219
189	6,17	21,22	20,30	1,32	14,36	32,38	base	222
189	6,17	21,22	20,30	1,32	14,36	37,38	base	83
189	6,17	21,22	20,30	1,32	32,33	14,36	base	228
189	6,17	21,22	20,30	1,32	34,35	14,36	base	82
189	7,13	19,20	19,27	5,33	34,35	12,39	base	43
189	7,13	19,27	24,31	5,33	34,35	12,39	base	119
189	7,13	19,27	5,33	32,33	34,35	12,39	base	61
189	7,13	19,27	5,33	34,35	33,37	12,39	base	36
189	7,13	19,27	5,33	34,35	37,38	12,39	base	219
189	7,13	21,22	19,27	5,33	34,35	12,39	base	82
194	10,11	21,22	20,29	34,35	20,36	29,37	base	150
194	10,11	21,22	24,26	20,29	20,36	29,37	base	311
194	10,11	21,22	24,26	20,29	34,35	20,36	base	313
194	10,11	21,22	24,26	20,29	34,35	29,37	base	322
194	10,11	21,22	24,26	20,29	34,35	36,37	base	283
194	10,11	24,26	20,29	34,35	20,36	29,37	base	306
194	10,11	6,14	0,21	21,22	25,28	19,38	base	218
194	10,11	6,14	0,21	23,25	25,28	19,38	base	29
194	10,11	6,14	0,21	24,26	25,28	19,38	base	224
194	10,11	6,14	0,21	25,28	21,35	19,38	base	38
194	10,11	6,14	0,21	25,28	34,35	19,38	base	31
194	10,11	6,14	0,21	25,28	36,37	19,38	base	33
194	10,11	7,12	1,22	23,27	36,37	18,39	base	33
194	21,22	24,26	20,29	34,35	20,36	29,37	base	238
194	6,14	0,21	21,22	23,25	25,28	19,38	base	91
194	6,14	0,21	21,22	24,26	25,28	19,38	base	98
194	6,14	0,21	21,22	25,28	21,35	19,38	base	165
194	6,14	0,21	21,22	25,28	34,35	19,38	base	100
194	6,14	0,21	21,22	25,28	36,37	19,38	base	101
194	6,14	0,21	23,25	24,26	25,28	19,38	base	110
194	6,14	0,21	23,25	25,28	21,35	19,38	base	139
194	6,14	0,21	23,25	25,28	34,35	19,38	base	133
194	6,14	0,21	23,25	25,28	36,37	19,38	base	87
194	6,14	0,21	24,26	25,28	21,35	19,38	base	114
194	6,14	0,21	24,26	25,28	34,35	19,38	base	116
194	6,14	0,21	24,26	25,28	36,37	19,38	base	155
194	6,14	0,21	25,28	21,35	34,35	19,38	base	161
194	6,14	0,21	25,28	21,35	36,37	19,38	base	156
194	6,14	0,21	25,28	34,35	36,37	19,38	base	159
194	7,12	1,22	21,22	23,27	36,37	18,39	base	101
194	7,12	1,22	23,25	23,27	36,37	18,39	base	87
194	7,12	1,22	23,27	20,29	36,37	18,39	base	162
194	7,12	1,22	23,27	22,34	36,37	18,39	base	156
194	7,12	1,22	23,27	34,35	36,37	18,39	base	159
194	7,12	1,22	24,26	23,27	36,37	18,39	base	155
195	10,11	20,27	32,33	20,34	35,36	27,37	base	300
195	10,11	22,24	20,27	20,34	35,36	27,37	base	307
195	10,11	22,24	20,27	32,33	20,34	27,37	base	310
195	10,11	22,24	20,27	32,33	20,34	35,36	base	309
195	10,11	22,24	20,27	32,33	35,36	27,37	base	318
195	10,11	22,24	20,27	32,33	35,36	34,37	base	257
195	10,11	6,14	21,23	23,26	0,35	19,38	base	121
195	10,11	6,14	22,24	23,26	0,35	19,38	base	83
195	10,11	6,14	23,26	0,35	33,35	19,38	base	37
195	10,11	6,14	23,26	0,35	34,37	19,38	base	219
195	10,11	6,14	23,26	0,35	35,36	19,38	base	50
195	10,11	6,14	23,26	32,33	0,35	19,38	base	119
195	10,11	7,12	21,25	1,36	34,37	18,39	base	219
195	22,24	20,27	32,33	20,34	35,36	27,37	base	234
195	6,14	21,23	22,24	23,26	0,35	19,38	base	108
195	6,14	21,23	23,26	0,35	33,35	19,38	base	140
195	6,14	21,23	23,26	0,35	34,37	19,38	base	135
195	6,14	21,23	23,26	0,35	35,36	19,38	base	138
195	6,14	21,23	23,26	32,33	0,35	19,38	complement	40
195	6,14	22,24	23,26	0,35	33,35	19,38	base	183
195	6,14	22,24	23,26	0,35	34,37	19,38	base	99
195	6,14	22,24	23,26	0,35	35,36	19,38	base	181
195	6,14	22,24	23,26	32,33	0,35	19,38	base	179
195	6,14	23,26	0,35	33,35	34,37	19,38	base	104
195	6,14	23,26	0,35	33,35	35,36	19,38	base	163
195	6,14	23,26	0,35	35,36	34,37	19,38	base	158
195	6,14	23,26	32,33	0,35	33,35	19,38	base	164
195	6,14	23,26	32,33	0,35	34,37	19,38	base	105
195	6,14	23,26	32,33	0,35	35,36	19,38	base	160
195	7,12	21,23	21,25	1,36	34,37	18,39	base	135
195	7,12	21,25	1,36	32,36	34,37	18,39	base	104
195	7,12	21,25	1,36	35,36	34,37	18,39	base	158
195	7,12	21,25	20,27	1,36	34,37	18,39	base	103
195	7,12	21,25	32,33	1,36	34,37	18,39	base	105
195	7,12	22,24	21,25	1,36	34,37	18,39	base	99
196	10,11	20,21	20,30	21,31	30,31	36,37	base	304
196	10,11	20,21	22,23	20,30	21,31	30,31	base	152
196	10,11	20,21	22,23	20,30	30,31	36,37	base	189
196	10,11	20,21	22,23	21,31	30,31	36,37	base	189
196	10,11	20,21	22,23	24,25	20,30	30,31	base	284
196	10,11	20,21	22,23	24,25	21,31	30,31	base	284
196	10,11	20,21	22,23	24,25	30,31	36,37	base	325
196	10,11	20,21	24,25	20,30	21,31	30,31	base	315
196	10,11	20,21	24,25	20,30	30,31	36,37	base	257
196	10,11	20,21	24,25	21,31	30,31	36,37	base	257
196	20,21	22,23	20,30	21,31	30,31	36,37	base	207
196	20,21	22,23	24,25	20,30	21,31	30,31	base	243
196	20,21	22,23	24,25	20,30	30,31	36,37	base	231
196	20,21	22,23	24,25	21,31	30,31	36,37	base	231
196	20,21	24,25	20,30	21,31	30,31	36,37	base	242
197	10,11	20,21	20,30	21,31	30,31	40,41	base	303
197	10,11	20,21	22,23	20,30	21,31	30,31	base	153
197	10,11	20,21	22,23	20,30	30,31	40,41	base	287
197	10,11	20,21	22,23	21,31	30,31	40,41	base	287
197	10,11	20,21	22,23	24,25	20,30	30,31	base	283
197	10,11	20,21	22,23	24,25	21,31	30,31	base	283
197	10,11	20,21	22,23	24,25	30,31	40,41	base	324
197	10,11	20,21	24,25	20,30	21,31	30,31	base	314
197	10,11	20,21	24,25	20,30	30,31	40,41	base	258
197	10,11	20,21	24,25	21,31	30,31	40,41	base	258
197	20,21	22,23	20,30	21,31	30,31	40,41	base	206
197	20,21	22,23	24,25	20,30	21,31	30,31	base	244
197	20,21	22,23	24,25	20,30	30,31	40,41	base	230
197	20,21	22,23	24,25	21,31	30,31	40,41	base	230
197	20,21	24,25	20,30	21,31	30,31	40,41	base	241
198	10,11	20,21	22,23	20,34	21,35	40,41	base	152
198	10,11	20,21	22,23	24,25	20,34	21,35	base	316
198	10,11	20,21	22,23	24,25	20,34	40,41	base	284
198	10,11	20,21	22,23	24,25	21,35	40,41	base	284
198	10,11	20,21	22,23	24,25	34,35	40,41	base	323
198	10,11	20,21	24,25	20,34	21,35	40,41	base	315
198	20,21	22,23	24,25	20,34	21,35	40,41	base	243
198	6,15	20,21	1,22	26,29	20,34	19,37	base	160
198	7,14	20,21	0,23	27,28	21,35	18,36	base	160
199	10,11	20,21	22,23	24,25	20,36	21,37	base	317
199	10,11	20,21	22,23	24,25	34,35	20,36	base	283
199	10,11	20,21	22,23	24,25	34,35	21,37	base	283
199	10,11	20,21	22,23	24,25	34,35	36,37	base	322
199	10,11	20,21	22,23	34,35	20,36	21,37	base	153
199	10,11	20,21	24,25	34,35	20,36	21,37	base	314
