parent	edge_1	edge_2	edge_3	edge_4	edge_5	target_kind	target_index
243	16,17	18,19	16,28	17,29	36,37	base	308
243	16,28	17,29	28,29	34,35	36,37	base	246
243	18,19	16,28	17,29	28,29	34,35	base	322
243	18,19	16,28	17,29	28,29	36,37	base	319
243	18,19	16,28	17,29	34,35	36,37	base	321
243	4,5	16,17	16,28	17,29	28,29	base	200
243	4,5	16,17	16,28	17,29	34,35	base	203
243	4,5	16,17	16,28	17,29	36,37	base	199
243	4,5	16,17	18,19	16,28	17,29	base	148
243	4,5	16,28	17,29	28,29	34,35	base	213
243	4,5	16,28	17,29	28,29	36,37	base	208
243	4,5	16,28	17,29	34,35	36,37	base	211
243	4,5	18,19	16,28	17,29	28,29	base	145
243	4,5	18,19	16,28	17,29	34,35	base	147
243	4,5	18,19	16,28	17,29	36,37	base	297
243	4,5	18,19	16,28	34,35	36,37	base	186
243	4,5	18,19	17,29	34,35	36,37	base	186
243	4,5	8,15	22,27	1,36	24,38	base	101
243	4,5	9,14	23,26	0,37	25,39	base	101
243	8,15	18,19	22,27	1,36	24,38	base	81
243	8,15	22,23	22,27	1,36	24,38	base	109
243	8,15	22,27	1,36	35,36	24,38	base	182
243	8,15	22,27	1,36	36,37	24,38	base	155
243	8,15	22,27	16,28	1,36	24,38	base	98
243	8,15	22,27	34,35	1,36	24,38	base	180
243	9,14	18,19	23,26	0,37	25,39	base	81
243	9,14	22,23	23,26	0,37	25,39	base	109
243	9,14	23,26	0,37	34,37	25,39	base	182
243	9,14	23,26	0,37	36,37	25,39	base	155
243	9,14	23,26	17,29	0,37	25,39	base	98
243	9,14	23,26	34,35	0,37	25,39	base	180
244	16,17	16,28	17,29	28,29	34,35	base	234
244	16,17	16,28	17,29	28,29	36,37	base	237
244	16,17	16,28	17,29	34,35	36,37	base	236
244	16,17	18,19	16,28	17,29	28,29	base	310
244	16,17	18,19	16,28	17,29	34,35	base	309
244	16,17	18,19	16,28	17,29	36,37	base	312
244	16,28	17,29	28,29	34,35	36,37	base	245
244	18,19	16,28	17,29	28,29	34,35	base	318
244	18,19	16,28	17,29	28,29	36,37	base	323
244	18,19	16,28	17,29	34,35	36,37	base	320
244	4,5	16,17	16,28	17,29	28,29	base	201
244	4,5	16,17	16,28	17,29	34,35	base	198
244	4,5	16,17	16,28	17,29	36,37	base	202
244	4,5	16,17	18,19	16,28	17,29	base	151
244	4,5	16,28	17,29	28,29	34,35	base	209
244	4,5	16,28	17,29	28,29	36,37	base	212
244	4,5	16,28	17,29	34,35	36,37	base	210
244	4,5	18,19	16,28	17,29	28,29	base	146
244	4,5	18,19	16,28	17,29	34,35	base	298
244	4,5	18,19	16,28	17,29	36,37	base	144
244	4,5	18,19	16,28	34,35	36,37	base	286
244	4,5	18,19	17,29	34,35	36,37	base	286
244	4,5	8,15	22,27	1,34	24,38	base	105
244	4,5	9,14	23,26	0,35	25,39	base	105
244	8,15	18,19	22,27	1,34	24,38	base	82
244	8,15	22,23	22,27	1,34	24,38	base	67
244	8,15	22,27	1,34	34,35	24,38	base	184
244	8,15	22,27	1,34	34,37	24,38	base	185
244	8,15	22,27	1,34	36,37	24,38	base	99
244	8,15	22,27	16,28	1,34	24,38	base	179
244	9,14	18,19	23,26	0,35	25,39	base	82
244	9,14	22,23	23,26	0,35	25,39	base	67
244	9,14	23,26	0,35	34,35	25,39	base	184
244	9,14	23,26	0,35	35,36	25,39	base	185
244	9,14	23,26	0,35	36,37	25,39	base	99
244	9,14	23,26	17,29	0,35	25,39	base	179
245	16,17	20,21	28,29	28,34	29,35	base	317
245	16,17	20,21	28,29	28,34	36,37	base	283
245	16,17	20,21	28,29	29,35	36,37	base	283
245	16,17	20,21	28,29	34,35	36,37	base	313
245	16,17	28,29	28,34	29,35	36,37	base	314
245	20,21	28,29	28,34	29,35	36,37	base	244
245	4,5	16,17	20,21	28,29	28,34	base	287
245	4,5	16,17	20,21	28,29	29,35	base	287
245	4,5	16,17	20,21	28,29	34,35	base	148
245	4,5	16,17	20,21	28,29	36,37	base	147
245	4,5	16,17	20,21	34,35	36,37	base	150
245	4,5	16,17	28,29	28,34	29,35	base	303
245	4,5	16,17	28,29	28,34	36,37	base	186
245	4,5	16,17	28,29	29,35	36,37	base	186
245	4,5	16,17	28,29	34,35	36,37	base	301
245	4,5	20,21	28,29	28,34	29,35	base	206
245	4,5	20,21	28,29	28,34	36,37	base	215
245	4,5	20,21	28,29	29,35	36,37	base	215
245	4,5	20,21	28,29	34,35	36,37	base	203
245	4,5	28,29	28,34	29,35	36,37	base	205
246	16,17	20,21	28,29	28,34	29,35	base	316
246	16,17	20,21	28,29	28,34	36,37	base	284
246	16,17	20,21	28,29	29,35	36,37	base	284
246	16,17	20,21	28,29	34,35	36,37	base	312
246	16,17	28,29	28,34	29,35	36,37	base	315
246	20,21	28,29	28,34	29,35	36,37	base	243
246	4,5	16,17	20,21	28,29	28,34	base	189
246	4,5	16,17	20,21	28,29	29,35	base	189
246	4,5	16,17	20,21	28,29	34,35	base	151
246	4,5	16,17	20,21	28,29	36,37	base	144
246	4,5	16,17	20,21	34,35	36,37	base	149
246	4,5	16,17	28,29	28,34	29,35	base	304
246	4,5	16,17	28,29	28,34	36,37	base	286
246	4,5	16,17	28,29	29,35	36,37	base	286
246	4,5	16,17	28,29	34,35	36,37	base	302
246	4,5	20,21	28,29	28,34	29,35	base	207
246	4,5	20,21	28,29	28,34	36,37	base	195
246	4,5	20,21	28,29	29,35	36,37	base	195
246	4,5	20,21	28,29	34,35	36,37	base	202
246	4,5	28,29	28,34	29,35	36,37	base	204
247	16,17	20,21	32,33	34,35	36,37	base	311
247	16,17	20,21	32,34	33,35	36,37	base	317
247	4,5	16,17	20,21	32,33	34,35	base	150
247	4,5	16,17	20,21	32,33	36,37	base	148
247	4,5	16,17	20,21	32,34	33,35	base	153
247	4,5	16,17	20,21	32,34	36,37	base	287
247	4,5	16,17	20,21	33,35	36,37	base	287
247	4,5	16,17	20,21	34,35	36,37	base	145
247	4,5	16,17	32,33	34,35	36,37	base	299
247	4,5	16,17	32,34	33,35	36,37	base	303
247	4,5	20,21	32,33	34,35	36,37	base	200
247	4,5	20,21	32,34	33,35	36,37	base	206
247	8,15	1,20	22,27	33,35	24,38	base	116
247	9,14	0,21	23,26	32,34	25,39	base	116
248	16,17	20,21	32,33	34,35	36,37	base	310
248	16,17	20,21	34,35	32,36	33,37	base	316
248	4,5	16,17	20,21	32,33	34,35	base	151
248	4,5	16,17	20,21	32,33	36,37	base	149
248	4,5	16,17	20,21	32,36	33,37	base	152
248	4,5	16,17	20,21	34,35	32,36	base	189
248	4,5	16,17	20,21	34,35	33,37	base	189
248	4,5	16,17	20,21	34,35	36,37	base	146
248	4,5	16,17	32,33	34,35	36,37	base	300
248	4,5	16,17	34,35	32,36	33,37	base	304
248	4,5	20,21	32,33	34,35	36,37	base	201
248	4,5	20,21	34,35	32,36	33,37	base	207
248	8,15	1,20	22,27	33,37	24,38	base	181
248	9,14	0,21	23,26	32,36	25,39	base	181
249	16,17	26,27	26,32	27,33	34,35	base	316
249	16,17	26,27	26,32	27,33	36,37	base	315
249	16,17	26,27	26,32	34,35	36,37	base	257
249	16,17	26,27	27,33	34,35	36,37	base	257
249	16,17	26,27	32,33	34,35	36,37	base	309
249	26,27	26,32	27,33	34,35	36,37	base	242
249	4,5	16,17	26,27	26,32	27,33	base	152
249	4,5	16,17	26,27	26,32	34,35	base	189
249	4,5	16,17	26,27	26,32	36,37	base	286
249	4,5	16,17	26,27	27,33	34,35	base	189
249	4,5	16,17	26,27	27,33	36,37	base	286
249	4,5	16,17	26,27	32,33	34,35	base	151
249	4,5	16,17	26,27	32,33	36,37	base	302
249	4,5	16,17	26,27	34,35	36,37	base	298
249	4,5	16,17	32,33	34,35	36,37	base	300
249	4,5	26,27	26,32	27,33	34,35	base	207
249	4,5	26,27	26,32	27,33	36,37	base	204
249	4,5	26,27	26,32	34,35	36,37	base	216
249	4,5	26,27	27,33	34,35	36,37	base	216
249	4,5	26,27	32,33	34,35	36,37	base	198
250	16,17	26,27	26,32	27,33	34,35	base	314
250	16,17	26,27	26,32	27,33	36,37	base	317
250	16,17	26,27	26,32	34,35	36,37	base	258
250	16,17	26,27	27,33	34,35	36,37	base	258
250	16,17	26,27	32,33	34,35	36,37	base	308
250	26,27	26,32	27,33	34,35	36,37	base	241
250	4,5	16,17	26,27	26,32	27,33	base	153
250	4,5	16,17	26,27	26,32	34,35	base	186
250	4,5	16,17	26,27	26,32	36,37	base	287
250	4,5	16,17	26,27	27,33	34,35	base	186
250	4,5	16,17	26,27	27,33	36,37	base	287
250	4,5	16,17	26,27	32,33	34,35	base	301
250	4,5	16,17	26,27	32,33	36,37	base	148
250	4,5	16,17	26,27	34,35	36,37	base	297
250	4,5	16,17	32,33	34,35	36,37	base	299
250	4,5	26,27	26,32	27,33	34,35	base	205
250	4,5	26,27	26,32	27,33	36,37	base	206
250	4,5	26,27	26,32	34,35	36,37	base	194
250	4,5	26,27	27,33	34,35	36,37	base	194
250	4,5	26,27	32,33	34,35	36,37	base	199
251	16,17	30,31	32,33	34,35	36,37	base	306
251	16,17	32,33	34,35	30,36	31,37	base	314
251	4,5	16,17	30,31	32,33	34,35	base	301
251	4,5	16,17	30,31	32,33	36,37	base	150
251	4,5	16,17	30,31	34,35	36,37	base	299
251	4,5	16,17	32,33	30,36	31,37	base	153
251	4,5	16,17	32,33	34,35	30,36	base	186
251	4,5	16,17	32,33	34,35	31,37	base	186
251	4,5	16,17	32,33	34,35	36,37	base	296
251	4,5	16,17	34,35	30,36	31,37	base	303
251	4,5	30,31	32,33	34,35	36,37	base	197
251	4,5	32,33	34,35	30,36	31,37	base	205
251	8,15	20,25	1,34	31,37	22,38	base	98
251	9,14	21,24	0,35	30,36	23,39	base	98
252	16,17	30,31	32,33	34,35	36,37	base	307
252	16,17	32,33	30,34	31,35	36,37	base	315
252	4,5	16,17	30,31	32,33	34,35	base	300
252	4,5	16,17	30,31	32,33	36,37	base	302
252	4,5	16,17	30,31	34,35	36,37	base	149
252	4,5	16,17	30,34	31,35	36,37	base	152
252	4,5	16,17	32,33	30,34	31,35	base	304
252	4,5	16,17	32,33	30,34	36,37	base	286
252	4,5	16,17	32,33	31,35	36,37	base	286
252	4,5	16,17	32,33	34,35	36,37	base	295
252	4,5	30,31	32,33	34,35	36,37	base	196
252	4,5	32,33	30,34	31,35	36,37	base	204
252	8,15	20,25	1,32	31,35	22,38	base	179
252	9,14	21,24	0,33	30,34	23,39	base	179
255	8,32	23,38	34,38	32,39	19,41	base	276
255	8,32	32,36	23,38	32,39	19,41	base	280
255	8,32	32,36	23,38	34,38	19,41	base	282
255	8,32	32,36	23,38	34,38	32,39	base	266
255	8,32	32,36	34,38	32,39	19,41	base	293
256	23,33	24,33	8,34	34,37	19,41	base	281
256	23,33	24,33	8,34	34,37	34,39	base	265
256	23,33	24,33	8,34	34,39	19,41	base	275
256	23,33	8,34	34,37	34,39	19,41	base	270
256	24,33	8,34	34,37	34,39	19,41	base	277
257	0,2	13,15	1,23	25,32	24,38	base	116
257	0,2	21,31	21,34	31,35	36,37	base	233
257	0,2	23,26	21,31	21,34	31,35	base	238
257	0,2	23,26	21,31	21,34	36,37	base	239
257	0,2	23,26	21,31	31,35	36,37	base	249
257	0,2	23,26	21,31	34,35	36,37	base	230
257	0,2	6,7	21,31	21,34	31,35	base	197
257	0,2	6,7	21,31	21,34	36,37	base	199
257	0,2	6,7	21,31	31,35	36,37	base	208
257	0,2	6,7	21,31	34,35	36,37	base	194
257	0,2	6,7	23,26	21,31	21,34	base	203
257	0,2	6,7	23,26	21,31	31,35	base	213
257	0,2	6,7	23,26	21,31	34,35	base	215
257	0,2	6,7	23,26	21,31	36,37	base	214
257	0,2	6,7	23,26	34,35	36,37	base	206
257	12,14	3,26	20,29	34,35	22,39	base	125
257	13,15	1,23	20,25	25,32	24,38	base	62
257	13,15	1,23	23,26	25,32	24,38	base	84
257	13,15	1,23	25,32	23,37	24,38	base	223
257	13,15	1,23	25,32	34,35	24,38	base	125
257	13,15	1,23	25,32	36,37	24,38	base	224
257	23,26	21,31	21,34	31,35	36,37	base	311
257	6,7	13,15	1,23	25,32	24,38	base	31
257	6,7	21,31	21,34	31,35	36,37	base	299
257	6,7	23,26	21,31	21,34	31,35	base	150
257	6,7	23,26	21,31	21,34	36,37	base	148
257	6,7	23,26	21,31	31,35	36,37	base	145
257	6,7	23,26	21,31	34,35	36,37	base	287
258	0,2	12,15	1,23	25,33	24,38	base	181
258	0,2	23,26	21,35	21,36	35,37	base	237
258	0,2	23,26	27,32	21,35	21,36	base	240
258	0,2	23,26	27,32	21,35	35,37	base	250
258	0,2	23,26	27,32	21,35	36,37	base	231
258	0,2	27,32	21,35	21,36	35,37	base	234
258	0,2	6,7	21,35	21,36	35,37	base	196
258	0,2	6,7	23,26	21,35	21,36	base	202
258	0,2	6,7	23,26	21,35	35,37	base	212
258	0,2	6,7	23,26	21,35	36,37	base	195
258	0,2	6,7	23,26	27,32	21,35	complement	23
258	0,2	6,7	23,26	27,32	36,37	base	207
258	0,2	6,7	27,32	21,35	21,36	base	198
258	0,2	6,7	27,32	21,35	35,37	base	209
258	0,2	6,7	27,32	21,35	36,37	base	216
258	12,15	1,23	20,25	25,33	24,38	base	52
258	12,15	1,23	23,26	25,33	24,38	base	83
258	12,15	1,23	23,32	25,33	24,38	base	221
258	12,15	1,23	25,33	36,37	24,38	base	124
258	12,15	1,23	27,32	25,33	24,38	base	228
258	13,14	3,26	20,30	36,37	22,39	base	124
258	23,26	27,32	21,35	21,36	35,37	base	310
258	6,7	12,15	1,23	25,33	24,38	base	50
258	6,7	23,26	21,35	21,36	35,37	base	149
258	6,7	23,26	27,32	21,35	21,36	base	151
258	6,7	23,26	27,32	21,35	35,37	base	146
258	6,7	23,26	27,32	21,35	36,37	base	189
258	6,7	27,32	21,35	21,36	35,37	base	300
259	8,32	27,35	32,38	22,40	32,41	base	277
259	9,27	8,32	27,35	22,40	32,41	base	327
259	9,27	8,32	27,35	32,38	22,40	base	290
259	9,27	8,32	27,35	32,38	32,41	base	174
259	9,27	8,32	32,38	22,40	32,41	base	270
260	19,34	23,34	24,35	35,36	16,41	base	279
260	19,34	23,34	35,36	35,39	16,41	base	281
261	8,32	32,34	23,36	31,36	17,41	base	272
261	8,32	32,34	31,36	36,40	17,41	base	327
262	8,15	15,21	25,36	33,36	18,41	base	292
262	8,15	15,21	33,36	36,40	18,41	base	269
263	22,35	30,35	23,38	34,38	17,41	base	278
263	30,35	23,38	34,38	35,40	17,41	base	276
264	8,32	32,34	23,35	35,36	17,41	base	272
264	8,32	32,34	35,36	35,39	17,41	base	290
265	20,24	20,30	34,36	20,37	17,41	base	278
265	20,24	20,30	8,34	20,37	17,41	base	292
265	20,24	20,30	8,34	34,36	20,37	base	256
265	20,30	8,34	34,36	20,37	17,41	base	326
266	20,21	22,26	22,33	22,37	17,41	base	279
266	8,20	20,21	22,26	22,33	22,37	base	255
266	8,20	20,21	22,33	22,37	17,41	base	268
266	8,20	22,26	22,33	22,37	17,41	base	272
267	8,20	20,21	25,35	35,36	17,41	base	292
267	8,20	20,21	35,36	35,39	17,41	base	291
268	6,34	22,39	31,39	37,40	40,41	base	266
269	23,33	33,35	6,36	22,41	31,41	base	289
269	33,35	6,36	33,39	22,41	31,41	base	262
270	19,24	19,32	19,36	23,41	33,41	base	278
270	19,24	19,32	19,36	6,37	23,41	base	259
270	19,24	19,32	19,36	6,37	33,41	base	256
270	19,32	19,36	6,37	23,41	33,41	base	285
272	22,30	24,30	9,32	32,38	32,41	base	280
272	22,30	24,30	9,32	7,36	32,38	base	261
272	22,30	24,30	9,32	7,36	32,41	base	264
272	22,30	9,32	7,36	32,38	32,41	base	172
272	24,30	9,32	7,36	32,38	32,41	base	266
273	8,27	27,32	2,35	38,40	40,41	base	174
274	8,16	16,20	2,35	38,40	40,41	base	172
275	8,28	28,32	23,34	34,36	2,37	base	256
275	8,28	28,32	34,36	2,37	34,39	base	176
276	8,14	14,20	25,34	34,36	2,37	base	255
276	8,14	14,20	34,36	2,37	34,39	base	263
277	14,20	23,26	23,29	23,37	2,38	base	259
277	8,14	14,20	23,26	23,29	23,37	base	292
277	8,14	14,20	23,29	23,37	2,38	base	173
277	8,14	23,26	23,29	23,37	2,38	base	256
278	18,22	10,34	2,35	34,37	34,40	base	265
278	8,18	10,34	2,35	34,37	34,40	base	174
278	8,18	18,22	10,34	2,35	34,37	base	263
278	8,18	18,22	10,34	2,35	34,40	base	178
278	8,18	18,22	10,34	34,37	34,40	base	270
279	10,33	27,34	2,35	33,37	33,40	base	266
279	8,27	10,33	2,35	33,37	33,40	base	172
279	8,27	10,33	27,34	2,35	33,37	base	176
279	8,27	10,33	27,34	2,35	33,40	base	260
279	8,27	10,33	27,34	33,37	33,40	base	293
280	21,24	21,27	31,33	21,37	2,38	base	289
280	21,24	21,27	8,31	21,37	2,38	base	255
280	21,24	21,27	8,31	31,33	21,37	base	272
280	21,27	8,31	31,33	21,37	2,38	base	175
281	8,26	23,32	29,32	26,34	2,37	base	256
281	8,26	29,32	26,34	2,37	32,41	base	260
282	8,14	14,20	25,33	30,33	2,37	base	255
282	8,14	14,20	30,33	2,37	33,41	base	178
283	12,15	23,27	1,33	32,35	21,39	base	82
283	13,14	22,23	22,28	0,34	24,38	base	74
283	13,14	22,28	0,34	32,35	24,38	base	82
283	13,14	22,28	0,34	33,34	24,38	base	228
283	13,14	22,28	0,34	34,37	24,38	base	222
283	13,14	22,28	0,34	36,37	24,38	base	83
283	2,3	13,14	22,28	0,34	24,38	base	179
283	2,3	20,31	20,32	31,35	36,37	base	237
283	2,3	20,31	20,32	33,34	31,35	base	234
283	2,3	20,31	20,32	33,34	36,37	base	236
283	2,3	20,31	33,34	31,35	36,37	base	245
283	2,3	20,31	33,34	32,35	36,37	base	229
283	2,3	4,5	20,31	20,32	31,35	base	201
283	2,3	4,5	20,31	20,32	33,34	base	198
283	2,3	4,5	20,31	20,32	36,37	base	202
283	2,3	4,5	20,31	31,35	36,37	base	212
283	2,3	4,5	20,31	32,35	36,37	base	195
283	2,3	4,5	20,31	33,34	31,35	base	209
283	2,3	4,5	20,31	33,34	32,35	base	216
283	2,3	4,5	20,31	33,34	36,37	base	210
283	2,3	4,5	33,34	32,35	36,37	base	204
283	20,31	20,32	33,34	31,35	36,37	base	307
283	4,5	13,14	22,28	0,34	24,38	base	119
283	4,5	20,31	20,32	31,35	36,37	base	149
283	4,5	20,31	20,32	33,34	31,35	base	300
283	4,5	20,31	20,32	33,34	36,37	base	302
283	4,5	20,31	33,34	31,35	36,37	base	295
283	4,5	20,31	33,34	32,35	36,37	base	286
284	12,15	24,29	1,35	34,37	21,39	base	81
284	13,14	23,24	23,30	0,36	22,38	base	73
284	13,14	23,30	0,36	32,36	22,38	base	220
284	13,14	23,30	0,36	34,37	22,38	base	81
284	13,14	23,30	0,36	35,36	22,38	base	224
284	13,14	23,30	31,32	0,36	22,38	base	84
284	2,3	13,14	23,30	0,36	22,38	base	98
284	2,3	20,33	20,34	35,36	33,37	base	233
284	2,3	31,32	20,33	20,34	33,37	base	238
284	2,3	31,32	20,33	20,34	35,36	base	235
284	2,3	31,32	20,33	35,36	33,37	base	246
284	2,3	31,32	20,33	35,36	34,37	base	232
284	2,3	4,5	20,33	20,34	33,37	base	200
284	2,3	4,5	20,33	20,34	35,36	base	199
284	2,3	4,5	20,33	35,36	33,37	base	208
284	2,3	4,5	20,33	35,36	34,37	base	194
284	2,3	4,5	31,32	20,33	20,34	base	203
284	2,3	4,5	31,32	20,33	33,37	base	213
284	2,3	4,5	31,32	20,33	34,37	base	215
284	2,3	4,5	31,32	20,33	35,36	base	211
284	2,3	4,5	31,32	35,36	34,37	base	205
284	31,32	20,33	20,34	35,36	33,37	base	306
284	4,5	13,14	23,30	0,36	22,38	base	218
284	4,5	20,33	20,34	35,36	33,37	base	299
284	4,5	31,32	20,33	20,34	33,37	base	150
284	4,5	31,32	20,33	20,34	35,36	base	301
284	4,5	31,32	20,33	35,36	33,37	base	296
284	4,5	31,32	20,33	35,36	34,37	base	186
285	8,17	17,22	37,39	19,40	39,41	base	270
286	0,3	20,24	22,25	26,31	26,36	base	239
286	0,3	20,24	22,25	26,31	31,37	base	249
286	0,3	20,24	22,25	26,31	34,35	base	252
286	0,3	20,24	22,25	26,31	36,37	base	230
286	0,3	20,24	22,25	34,35	36,37	base	244
286	0,3	20,24	26,31	26,36	31,37	base	200
286	0,3	20,24	26,31	34,35	26,36	base	203
286	0,3	20,24	26,31	34,35	31,37	base	213
286	0,3	20,24	26,31	34,35	36,37	base	215
286	0,3	22,25	26,31	26,36	31,37	base	233
286	0,3	22,25	26,31	34,35	26,36	base	235
286	0,3	22,25	26,31	34,35	31,37	base	246
286	0,3	22,25	26,31	34,35	36,37	base	232
286	0,3	26,31	34,35	26,36	31,37	base	197
286	0,3	6,16	1,20	21,33	14,38	base	162
286	20,24	22,25	26,31	26,36	31,37	base	311
286	20,24	22,25	26,31	34,35	26,36	base	313
286	20,24	22,25	26,31	34,35	31,37	base	322
286	20,24	22,25	26,31	34,35	36,37	base	283
286	20,24	26,31	34,35	26,36	31,37	base	150
286	22,25	26,31	34,35	26,36	31,37	base	306
286	6,16	1,20	18,21	21,33	14,38	base	29
286	6,16	1,20	20,24	21,33	14,38	base	218
286	6,16	1,20	21,33	20,35	14,38	base	38
286	6,16	1,20	21,33	34,35	14,38	base	31
286	6,16	1,20	21,33	36,37	14,38	base	33
286	6,16	1,20	22,25	21,33	14,38	base	224
286	7,12	5,24	18,29	36,37	13,39	base	33
287	0,3	20,23	24,29	24,36	29,37	base	237
287	0,3	20,23	24,29	32,33	24,36	base	240
287	0,3	20,23	24,29	32,33	29,37	base	250
287	0,3	20,23	24,29	32,33	34,35	base	247
287	0,3	20,23	24,29	32,33	36,37	base	231
287	0,3	20,23	24,29	34,35	24,36	base	236
287	0,3	20,23	24,29	34,35	29,37	base	245
287	0,3	20,23	24,29	34,35	36,37	base	229
287	0,3	20,23	32,33	34,35	36,37	base	242
287	0,3	24,29	32,33	24,36	29,37	base	201
287	0,3	24,29	32,33	34,35	24,36	base	198
287	0,3	24,29	32,33	34,35	29,37	base	209
287	0,3	24,29	32,33	34,35	36,37	base	216
287	0,3	24,29	34,35	24,36	29,37	base	196
287	0,3	6,17	21,30	1,34	14,38	base	103
287	20,23	24,29	32,33	24,36	29,37	base	310
287	20,23	24,29	32,33	34,35	24,36	base	309
287	20,23	24,29	32,33	34,35	29,37	base	318
287	20,23	24,29	32,33	34,35	36,37	base	257
287	20,23	24,29	34,35	24,36	29,37	base	307
287	24,29	32,33	34,35	24,36	29,37	base	300
287	6,17	18,21	21,30	1,34	14,38	base	121
287	6,17	20,23	21,30	1,34	14,38	base	83
287	6,17	21,30	1,34	33,34	14,38	base	37
287	6,17	21,30	1,34	34,35	14,38	base	50
287	6,17	21,30	1,34	36,37	14,38	base	219
287	6,17	21,30	32,33	1,34	14,38	base	119
287	7,12	18,27	5,35	36,37	13,39	base	219
288	8,30	30,33	37,38	18,40	38,41	base	293
289	15,24	8,32	32,38	21,40	32,41	base	280
289	9,15	15,24	8,32	21,40	32,41	base	269
289	9,15	15,24	8,32	32,38	21,40	base	291
289	9,15	15,24	8,32	32,38	32,41	base	172
289	9,15	8,32	32,38	21,40	32,41	base	293
290	19,28	23,28	24,34	32,34	6,37	base	259
290	19,28	23,28	32,34	6,37	34,41	base	264
291	23,33	31,33	6,36	21,40	32,40	base	289
291	31,33	6,36	21,40	32,40	33,41	base	267
292	9,32	23,37	33,37	32,38	32,39	base	277
292	9,32	7,34	23,37	32,38	32,39	base	265
292	9,32	7,34	23,37	33,37	32,38	base	262
292	9,32	7,34	23,37	33,37	32,39	base	267
292	9,32	7,34	33,37	32,38	32,39	base	174
293	20,25	20,30	19,34	20,37	5,38	base	255
293	20,25	20,30	19,34	23,34	20,37	base	279
293	20,25	20,30	23,34	20,37	5,38	base	289
293	20,30	19,34	23,34	20,37	5,38	base	288
295	18,19	24,25	26,27	26,36	27,37	base	317
295	18,19	24,25	26,27	34,35	26,36	base	283
295	18,19	24,25	26,27	34,35	27,37	base	283
295	18,19	24,25	26,27	34,35	36,37	base	313
295	18,19	26,27	34,35	26,36	27,37	base	153
295	2,3	18,19	24,25	26,27	26,36	base	230
295	2,3	18,19	24,25	26,27	27,37	base	230
295	2,3	18,19	24,25	26,27	34,35	base	252
295	2,3	18,19	24,25	26,27	36,37	base	239
295	2,3	18,19	24,25	34,35	36,37	base	238
295	2,3	18,19	26,27	26,36	27,37	base	206
295	2,3	18,19	26,27	34,35	26,36	base	215
295	2,3	18,19	26,27	34,35	27,37	base	215
295	2,3	18,19	26,27	34,35	36,37	base	203
295	2,3	24,25	26,27	26,36	27,37	base	241
295	2,3	24,25	26,27	34,35	26,36	base	232
295	2,3	24,25	26,27	34,35	27,37	base	232
295	2,3	24,25	26,27	34,35	36,37	base	235
295	2,3	26,27	34,35	26,36	27,37	base	205
295	24,25	26,27	34,35	26,36	27,37	base	314
296	18,19	24,25	26,27	26,34	27,35	base	316
296	18,19	24,25	26,27	26,34	36,37	base	284
296	18,19	24,25	26,27	27,35	36,37	base	284
296	18,19	24,25	26,27	34,35	36,37	base	312
296	18,19	26,27	26,34	27,35	36,37	base	152
296	2,3	18,19	24,25	26,27	26,34	base	231
296	2,3	18,19	24,25	26,27	27,35	base	231
296	2,3	18,19	24,25	26,27	34,35	base	240
296	2,3	18,19	24,25	26,27	36,37	base	251
296	2,3	18,19	24,25	34,35	36,37	base	237
296	2,3	18,19	26,27	26,34	27,35	base	207
296	2,3	18,19	26,27	26,34	36,37	base	195
296	2,3	18,19	26,27	27,35	36,37	base	195
296	2,3	18,19	26,27	34,35	36,37	base	202
296	2,3	24,25	26,27	26,34	27,35	base	242
296	2,3	24,25	26,27	26,34	36,37	base	229
296	2,3	24,25	26,27	27,35	36,37	base	229
296	2,3	24,25	26,27	34,35	36,37	base	236
296	2,3	26,27	26,34	27,35	36,37	base	204
296	24,25	26,27	26,34	27,35	36,37	base	315
297	18,19	24,25	32,33	34,35	36,37	base	310
297	18,19	24,25	32,33	34,36	35,37	base	316
297	2,3	18,19	24,25	32,33	34,35	base	240
297	2,3	18,19	24,25	32,33	34,36	base	231
297	2,3	18,19	24,25	32,33	35,37	base	231
297	2,3	18,19	24,25	32,33	36,37	base	250
297	2,3	18,19	24,25	34,35	36,37	base	237
297	2,3	18,19	24,25	34,36	35,37	base	243
297	2,3	18,19	32,33	34,35	36,37	base	201
297	2,3	18,19	32,33	34,36	35,37	base	207
297	2,3	24,25	32,33	34,35	36,37	base	234
297	2,3	24,25	32,33	34,36	35,37	base	242
297	6,15	1,18	22,29	34,36	13,39	base	50
297	7,14	0,19	23,28	35,37	12,38	base	50
298	18,19	24,25	32,33	34,35	36,37	base	311
298	18,19	24,25	32,34	33,35	36,37	base	317
298	2,3	18,19	24,25	32,33	34,35	base	238
298	2,3	18,19	24,25	32,33	36,37	base	239
298	2,3	18,19	24,25	32,34	33,35	base	244
298	2,3	18,19	24,25	32,34	36,37	base	230
298	2,3	18,19	24,25	33,35	36,37	base	230
298	2,3	18,19	24,25	34,35	36,37	base	249
298	2,3	18,19	32,33	34,35	36,37	base	200
298	2,3	18,19	32,34	33,35	36,37	base	206
298	2,3	24,25	32,33	34,35	36,37	base	233
298	2,3	24,25	32,34	33,35	36,37	base	241
298	6,15	1,18	22,29	32,34	13,39	base	31
298	7,14	0,19	23,28	33,35	12,38	base	31
299	18,19	24,25	26,27	26,28	28,29	base	284
299	18,19	24,25	26,27	27,29	28,29	base	284
299	18,19	24,25	26,27	28,29	36,37	base	325
