parent	edge_1	edge_2	edge_3	target_kind	target_index
185	5,18	12,19	34,37	base	75
185	5,18	12,19	34,39	base	56
185	5,18	12,19	35,37	base	59
185	5,18	16,33	34,37	base	97
185	5,18	16,33	34,39	base	112
185	5,18	16,33	35,37	base	106
185	5,18	34,37	34,39	base	109
185	5,18	34,37	35,37	base	66
185	5,18	35,37	34,39	base	71
186	2,4	20,23	22,24	base	231
186	2,4	20,23	26,33	complement	23
186	2,4	20,23	34,35	base	207
186	2,4	20,23	37,38	base	195
186	2,4	22,24	26,33	base	247
186	2,4	22,24	34,35	base	242
186	2,4	22,24	37,38	base	229
186	2,4	26,33	26,34	base	198
186	2,4	26,33	33,35	base	209
186	2,4	26,33	34,35	base	216
186	2,4	26,33	37,38	base	210
186	2,4	34,35	37,38	base	204
186	20,23	22,24	26,33	base	325
186	20,23	22,24	34,35	base	316
186	20,23	22,24	37,38	base	284
186	20,23	26,33	26,34	base	151
186	20,23	26,33	33,35	base	146
186	20,23	26,33	34,35	base	189
186	20,23	26,33	37,38	base	144
186	20,23	34,35	37,38	base	152
186	22,24	26,33	26,34	base	309
186	22,24	26,33	33,35	base	318
186	22,24	26,33	34,35	base	257
186	22,24	26,33	37,38	base	320
186	22,24	34,35	37,38	base	315
186	26,33	26,34	33,35	base	300
186	26,33	26,34	37,38	base	302
186	26,33	33,35	37,38	base	295
186	26,33	34,35	37,38	base	286
187	12,14	21,23	24,34	base	16
187	12,14	21,23	34,39	base	12
187	12,14	21,23	38,39	base	14
187	12,14	24,34	34,39	base	19
187	12,14	24,34	38,39	base	11
187	12,14	34,39	38,39	base	17
187	2,5	12,14	21,23	base	22
187	2,5	12,14	24,34	base	10
187	2,5	12,14	34,39	base	1
187	2,5	12,14	38,39	base	8
187	2,5	21,23	24,34	base	80
187	2,5	21,23	34,39	base	86
187	2,5	21,23	38,39	base	78
187	2,5	24,34	34,39	base	93
187	2,5	24,34	38,39	base	89
187	2,5	34,39	38,39	base	92
187	21,23	24,34	34,39	base	128
187	21,23	24,34	38,39	base	131
187	21,23	34,39	38,39	base	126
187	24,34	34,39	38,39	base	118
188	25,33	31,33	18,41	base	294
188	6,20	25,33	31,33	base	41
188	6,20	31,33	18,41	base	170
189	2,4	21,22	24,31	base	252
189	2,4	21,22	32,33	base	232
189	2,4	21,22	34,35	base	244
189	2,4	21,22	37,38	base	230
189	2,4	24,31	24,34	base	203
189	2,4	24,31	31,35	base	213
189	2,4	24,31	32,33	base	211
189	2,4	24,31	34,35	base	215
189	2,4	24,31	37,38	base	214
189	2,4	32,33	34,35	base	205
189	2,4	32,33	37,38	base	194
189	2,4	34,35	37,38	base	206
189	21,22	24,31	24,34	base	313
189	21,22	24,31	31,35	base	322
189	21,22	24,31	32,33	base	321
189	21,22	24,31	34,35	base	283
189	21,22	24,31	37,38	base	324
189	21,22	32,33	34,35	base	314
189	21,22	32,33	37,38	base	258
189	21,22	34,35	37,38	base	317
189	24,31	24,34	31,35	base	150
189	24,31	24,34	37,38	base	148
189	24,31	31,35	37,38	base	145
189	24,31	32,33	24,34	base	301
189	24,31	32,33	31,35	base	296
189	24,31	32,33	34,35	base	186
189	24,31	32,33	37,38	base	297
189	24,31	34,35	37,38	base	287
189	32,33	34,35	37,38	base	303
194	10,11	20,29	20,36	base	302
194	10,11	20,29	29,37	base	295
194	10,11	20,29	34,35	base	298
194	10,11	20,29	36,37	base	286
194	10,11	21,22	20,29	base	144
194	10,11	21,22	24,26	base	284
194	10,11	21,22	34,35	base	189
194	10,11	21,22	36,37	base	152
194	10,11	24,26	20,29	base	320
194	10,11	24,26	34,35	base	257
194	10,11	24,26	36,37	base	315
194	10,11	34,35	36,37	base	304
194	20,29	20,36	29,37	base	196
194	20,29	34,35	20,36	base	198
194	20,29	34,35	29,37	base	209
194	20,29	34,35	36,37	base	216
194	21,22	20,29	20,36	base	202
194	21,22	20,29	29,37	base	212
194	21,22	20,29	34,35	complement	23
194	21,22	20,29	36,37	base	195
194	21,22	24,26	20,29	base	251
194	21,22	24,26	34,35	base	231
194	21,22	24,26	36,37	base	243
194	21,22	34,35	36,37	base	207
194	24,26	20,29	20,36	base	236
194	24,26	20,29	29,37	base	245
194	24,26	20,29	34,35	base	247
194	24,26	20,29	36,37	base	229
194	24,26	34,35	36,37	base	242
195	10,11	20,27	20,34	base	148
195	10,11	20,27	27,37	base	145
195	10,11	20,27	32,33	base	147
195	10,11	20,27	34,37	base	287
195	10,11	20,27	35,36	base	297
195	10,11	22,24	20,27	base	324
195	10,11	22,24	32,33	base	283
195	10,11	22,24	34,37	base	317
195	10,11	22,24	35,36	base	258
195	10,11	32,33	34,37	base	153
195	10,11	32,33	35,36	base	186
195	10,11	35,36	34,37	base	303
195	20,27	20,34	27,37	base	200
195	20,27	20,34	35,36	base	199
195	20,27	32,33	20,34	base	203
195	20,27	32,33	27,37	base	213
195	20,27	32,33	34,37	base	215
195	20,27	32,33	35,36	base	211
195	20,27	35,36	27,37	base	208
195	20,27	35,36	34,37	base	194
195	22,24	20,27	20,34	base	239
195	22,24	20,27	27,37	base	249
195	22,24	20,27	32,33	base	252
195	22,24	20,27	34,37	base	230
195	22,24	20,27	35,36	base	248
195	22,24	32,33	34,37	base	244
195	22,24	32,33	35,36	base	232
195	22,24	35,36	34,37	base	241
195	32,33	35,36	34,37	base	205
196	10,11	20,21	22,23	base	145
196	10,11	20,21	24,25	base	319
196	10,11	20,21	30,31	base	297
196	10,11	20,21	36,37	base	296
196	10,11	22,23	24,25	base	311
196	10,11	22,23	30,31	base	148
196	10,11	22,23	36,37	base	150
196	10,11	24,25	30,31	base	308
196	10,11	24,25	36,37	base	306
196	10,11	30,31	36,37	base	301
196	20,21	20,30	30,31	base	194
196	20,21	21,31	30,31	base	194
196	20,21	22,23	24,25	base	249
196	20,21	22,23	30,31	base	214
196	20,21	22,23	36,37	base	213
196	20,21	24,25	30,31	base	248
196	20,21	24,25	36,37	base	246
196	20,21	30,31	36,37	base	211
196	22,23	24,25	30,31	base	239
196	22,23	24,25	36,37	base	238
196	22,23	30,31	36,37	base	203
196	24,25	30,31	36,37	base	235
197	10,11	20,21	22,23	base	146
197	10,11	20,21	24,25	base	318
197	10,11	20,21	30,31	base	298
197	10,11	20,21	40,41	base	295
197	10,11	22,23	24,25	base	310
197	10,11	22,23	30,31	base	151
197	10,11	22,23	40,41	base	149
197	10,11	24,25	30,31	base	309
197	10,11	24,25	40,41	base	307
197	10,11	30,31	40,41	base	302
197	20,21	20,30	30,31	base	216
197	20,21	21,31	30,31	base	216
197	20,21	22,23	24,25	base	250
197	20,21	22,23	30,31	complement	23
197	20,21	22,23	40,41	base	212
197	20,21	24,25	30,31	base	247
197	20,21	24,25	40,41	base	245
197	20,21	30,31	40,41	base	210
197	22,23	24,25	30,31	base	240
197	22,23	24,25	40,41	base	237
197	22,23	30,31	40,41	base	202
197	24,25	30,31	40,41	base	236
198	10,11	20,21	20,34	base	186
198	10,11	20,21	21,35	base	186
198	10,11	20,21	22,23	base	147
198	10,11	20,21	24,25	base	321
198	10,11	20,21	34,35	base	296
198	10,11	20,21	40,41	base	297
198	10,11	22,23	24,25	base	313
198	10,11	22,23	34,35	base	150
198	10,11	22,23	40,41	base	148
198	10,11	24,25	34,35	base	306
198	10,11	24,25	40,41	base	308
198	10,11	34,35	40,41	base	299
198	20,21	20,34	21,35	base	205
198	20,21	20,34	40,41	base	194
198	20,21	21,35	40,41	base	194
198	20,21	22,23	20,34	base	215
198	20,21	22,23	21,35	base	215
198	20,21	22,23	24,25	base	252
198	20,21	22,23	34,35	base	213
198	20,21	22,23	40,41	base	214
198	20,21	24,25	20,34	base	232
198	20,21	24,25	21,35	base	232
198	20,21	24,25	34,35	base	246
198	20,21	24,25	40,41	base	248
198	20,21	34,35	40,41	base	208
198	22,23	24,25	34,35	base	238
198	22,23	24,25	40,41	base	239
198	22,23	34,35	40,41	base	200
198	24,25	34,35	40,41	base	233
199	10,11	20,21	20,36	base	286
199	10,11	20,21	21,37	base	286
199	10,11	20,21	22,23	base	144
199	10,11	20,21	24,25	base	320
199	10,11	20,21	34,35	base	298
199	10,11	20,21	36,37	base	295
199	10,11	22,23	24,25	base	312
199	10,11	22,23	34,35	base	151
199	10,11	22,23	36,37	base	149
199	10,11	24,25	34,35	base	309
199	10,11	24,25	36,37	base	307
199	10,11	34,35	36,37	base	300
199	20,21	20,36	21,37	base	204
199	20,21	22,23	20,36	base	195
199	20,21	22,23	21,37	base	195
199	20,21	22,23	24,25	base	251
199	20,21	22,23	34,35	complement	23
199	20,21	22,23	36,37	base	212
199	20,21	24,25	20,36	base	229
199	20,21	24,25	21,37	base	229
199	20,21	24,25	34,35	base	247
199	20,21	24,25	36,37	base	245
199	20,21	34,35	20,36	base	216
199	20,21	34,35	21,37	base	216
199	20,21	34,35	36,37	base	209
199	22,23	24,25	34,35	base	240
199	22,23	24,25	36,37	base	237
199	22,23	34,35	36,37	base	201
199	24,25	34,35	36,37	base	234
200	10,11	20,21	22,23	base	323
200	10,11	20,21	28,29	base	144
200	10,11	20,21	34,35	base	146
200	10,11	20,21	36,37	base	295
200	10,11	22,23	28,29	base	312
200	10,11	22,23	34,35	base	310
200	10,11	22,23	36,37	base	307
200	10,11	28,29	34,35	base	151
200	10,11	28,29	36,37	base	302
200	10,11	34,35	36,37	base	300
200	20,21	20,28	28,29	base	195
200	20,21	21,29	28,29	base	195
200	20,21	22,23	28,29	base	251
200	20,21	22,23	34,35	base	250
200	20,21	22,23	36,37	base	245
200	20,21	28,29	34,35	complement	23
200	20,21	28,29	36,37	base	210
200	20,21	34,35	36,37	base	209
200	22,23	28,29	34,35	base	240
200	22,23	28,29	36,37	base	236
200	22,23	34,35	36,37	base	234
200	28,29	34,35	36,37	base	198
201	10,11	20,21	22,23	base	322
201	10,11	20,21	28,29	base	147
201	10,11	20,21	34,35	base	296
201	10,11	20,21	40,41	base	145
201	10,11	22,23	28,29	base	313
201	10,11	22,23	34,35	base	306
201	10,11	22,23	40,41	base	311
201	10,11	28,29	34,35	base	301
201	10,11	28,29	40,41	base	148
201	10,11	34,35	40,41	base	299
201	20,21	20,28	28,29	base	215
201	20,21	21,29	28,29	base	215
201	20,21	22,23	28,29	base	252
201	20,21	22,23	34,35	base	246
201	20,21	22,23	40,41	base	249
201	20,21	28,29	34,35	base	211
201	20,21	28,29	40,41	base	214
201	20,21	34,35	40,41	base	208
201	22,23	28,29	34,35	base	235
201	22,23	28,29	40,41	base	239
201	22,23	34,35	40,41	base	233
201	28,29	34,35	40,41	base	199
202	10,11	20,21	20,36	base	287
202	10,11	20,21	21,37	base	287
202	10,11	20,21	22,23	base	324
202	10,11	20,21	32,33	base	147
202	10,11	20,21	34,35	base	297
202	10,11	20,21	36,37	base	145
202	10,11	22,23	32,33	base	313
202	10,11	22,23	34,35	base	308
202	10,11	22,23	36,37	base	311
202	10,11	32,33	34,35	base	301
202	10,11	32,33	36,37	base	150
202	10,11	34,35	36,37	base	299
202	20,21	20,36	21,37	base	206
202	20,21	22,23	20,36	base	230
202	20,21	22,23	21,37	base	230
202	20,21	22,23	32,33	base	252
202	20,21	22,23	34,35	base	248
202	20,21	22,23	36,37	base	249
202	20,21	32,33	20,36	base	215
202	20,21	32,33	21,37	base	215
202	20,21	32,33	34,35	base	211
202	20,21	32,33	36,37	base	213
202	20,21	34,35	20,36	base	194
202	20,21	34,35	21,37	base	194
202	20,21	34,35	36,37	base	208
202	22,23	32,33	34,35	base	235
202	22,23	32,33	36,37	base	238
202	22,23	34,35	36,37	base	233
202	32,33	34,35	36,37	base	197
203	10,11	20,21	20,34	base	189
203	10,11	20,21	21,35	base	189
203	10,11	20,21	22,23	base	325
203	10,11	20,21	32,33	base	298
203	10,11	20,21	34,35	base	146
203	10,11	20,21	40,41	base	144
203	10,11	22,23	32,33	base	309
203	10,11	22,23	34,35	base	310
203	10,11	22,23	40,41	base	312
203	10,11	32,33	34,35	base	300
203	10,11	32,33	40,41	base	302
203	10,11	34,35	40,41	base	149
203	20,21	20,34	21,35	base	207
203	20,21	20,34	40,41	base	195
203	20,21	21,35	40,41	base	195
203	20,21	22,23	20,34	base	231
203	20,21	22,23	21,35	base	231
203	20,21	22,23	32,33	base	247
203	20,21	22,23	34,35	base	250
203	20,21	22,23	40,41	base	251
203	20,21	32,33	20,34	base	216
203	20,21	32,33	21,35	base	216
203	20,21	32,33	34,35	base	209
203	20,21	32,33	40,41	base	210
203	20,21	34,35	40,41	base	212
203	22,23	32,33	34,35	base	234
203	22,23	32,33	40,41	base	236
203	22,23	34,35	40,41	base	237
203	32,33	34,35	40,41	base	196
204	10,11	20,30	21,31	base	297
204	10,11	20,30	36,37	base	186
204	10,11	21,31	36,37	base	186
204	10,11	22,23	20,30	base	287
204	10,11	22,23	21,31	base	287
204	10,11	22,23	24,25	base	317
204	10,11	22,23	36,37	base	153
204	10,11	24,25	20,30	base	258
204	10,11	24,25	21,31	base	258
204	10,11	24,25	36,37	base	314
204	20,21	20,30	21,31	base	199
204	20,30	21,31	30,31	base	208
204	20,30	21,31	36,37	base	211
204	22,23	20,30	21,31	base	214
204	22,23	20,30	36,37	base	215
204	22,23	21,31	36,37	base	215
204	22,23	24,25	20,30	base	230
204	22,23	24,25	21,31	base	230
204	22,23	24,25	36,37	base	244
204	24,25	20,30	21,31	base	248
204	24,25	20,30	36,37	base	232
204	24,25	21,31	36,37	base	232
205	10,11	20,30	21,31	base	298
205	10,11	20,30	40,41	base	286
205	10,11	21,31	40,41	base	286
205	10,11	22,23	20,30	base	189
205	10,11	22,23	21,31	base	189
205	10,11	22,23	24,25	base	316
205	10,11	22,23	40,41	base	152
205	10,11	24,25	20,30	base	257
205	10,11	24,25	21,31	base	257
205	10,11	24,25	40,41	base	315
205	20,21	20,30	21,31	base	198
205	20,30	21,31	30,31	base	209
205	20,30	21,31	40,41	base	210
205	22,23	20,30	21,31	complement	23
205	22,23	20,30	40,41	base	195
205	22,23	21,31	40,41	base	195
205	22,23	24,25	20,30	base	231
205	22,23	24,25	21,31	base	231
205	22,23	24,25	40,41	base	243
205	24,25	20,30	21,31	base	247
205	24,25	20,30	40,41	base	229
205	24,25	21,31	40,41	base	229
206	10,11	20,28	21,29	base	144
206	10,11	20,28	34,35	base	189
206	10,11	20,28	36,37	base	286
206	10,11	21,29	34,35	base	189
206	10,11	21,29	36,37	base	286
206	10,11	22,23	20,28	base	284
206	10,11	22,23	21,29	base	284
206	10,11	22,23	34,35	base	316
206	10,11	22,23	36,37	base	315
206	10,11	34,35	36,37	base	304
206	20,21	20,28	21,29	base	202
206	20,28	21,29	28,29	base	212
206	20,28	21,29	34,35	complement	23
206	20,28	21,29	36,37	base	210
206	20,28	34,35	36,37	base	216
206	21,29	34,35	36,37	base	216
206	22,23	20,28	21,29	base	251
206	22,23	20,28	34,35	base	231
206	22,23	20,28	36,37	base	229
206	22,23	21,29	34,35	base	231
206	22,23	21,29	36,37	base	229
206	22,23	34,35	36,37	base	242
207	10,11	20,28	21,29	base	147
207	10,11	20,28	34,35	base	186
207	10,11	20,28	40,41	base	287
207	10,11	21,29	34,35	base	186
207	10,11	21,29	40,41	base	287
207	10,11	22,23	20,28	base	283
207	10,11	22,23	21,29	base	283
207	10,11	22,23	34,35	base	314
207	10,11	22,23	40,41	base	317
207	10,11	34,35	40,41	base	303
207	20,21	20,28	21,29	base	203
207	20,28	21,29	28,29	base	213
207	20,28	21,29	34,35	base	211
207	20,28	21,29	40,41	base	214
207	20,28	34,35	40,41	base	194
207	21,29	34,35	40,41	base	194
207	22,23	20,28	21,29	base	252
207	22,23	20,28	34,35	base	232
207	22,23	20,28	40,41	base	230
207	22,23	21,29	34,35	base	232
207	22,23	21,29	40,41	base	230
207	22,23	34,35	40,41	base	241
208	10,11	20,21	22,23	base	323
208	10,11	20,21	28,29	base	144
208	10,11	20,21	34,35	base	146
208	10,11	20,21	36,37	base	149
208	10,11	22,23	28,29	base	320
208	10,11	22,23	34,35	base	318
208	10,11	22,23	36,37	base	307
208	10,11	28,29	28,36	base	286
208	10,11	28,29	29,37	base	286
208	10,11	28,29	34,35	base	298
208	10,11	28,29	36,37	base	302
208	10,11	34,35	36,37	base	300
208	20,21	22,23	28,29	base	251
208	20,21	22,23	34,35	base	250
208	20,21	22,23	36,37	base	237
208	20,21	28,29	28,36	base	195
208	20,21	28,29	29,37	base	195
208	20,21	28,29	34,35	complement	23
208	20,21	28,29	36,37	base	202
208	20,21	34,35	36,37	base	201
208	22,23	28,29	28,36	base	229
208	22,23	28,29	29,37	base	229
208	22,23	28,29	34,35	base	247
208	22,23	28,29	36,37	base	236
208	22,23	34,35	36,37	base	234
208	28,29	28,36	29,37	base	204
208	28,29	34,35	28,36	base	216
208	28,29	34,35	29,37	base	216
208	28,29	34,35	36,37	base	198
209	10,11	20,21	22,23	base	322
209	10,11	20,21	28,29	base	147
209	10,11	20,21	34,35	base	150
209	10,11	20,21	40,41	base	145
209	10,11	22,23	28,29	base	321
209	10,11	22,23	34,35	base	306
209	10,11	22,23	40,41	base	319
209	10,11	28,29	28,34	base	186
209	10,11	28,29	29,35	base	186
209	10,11	28,29	34,35	base	301
209	10,11	28,29	40,41	base	297
209	10,11	34,35	40,41	base	299
209	20,21	22,23	28,29	base	252
209	20,21	22,23	34,35	base	238
209	20,21	22,23	40,41	base	249
209	20,21	28,29	28,34	base	215
209	20,21	28,29	29,35	base	215
209	20,21	28,29	34,35	base	203
209	20,21	28,29	40,41	base	214
209	20,21	34,35	40,41	base	200
209	22,23	28,29	28,34	base	232
209	22,23	28,29	29,35	base	232
209	22,23	28,29	34,35	base	235
209	22,23	28,29	40,41	base	248
209	22,23	34,35	40,41	base	233
209	28,29	28,34	29,35	base	205
209	28,29	28,34	40,41	base	194
209	28,29	29,35	40,41	base	194
209	28,29	34,35	40,41	base	199
210	10,11	20,21	22,23	base	324
210	10,11	20,21	32,33	base	147
210	10,11	20,21	34,35	base	148
210	10,11	20,21	34,36	base	287
210	10,11	20,21	35,37	base	287
210	10,11	20,21	36,37	base	145
210	10,11	22,23	32,33	base	321
210	10,11	22,23	34,35	base	308
210	10,11	22,23	34,36	base	258
210	10,11	22,23	35,37	base	258
210	10,11	22,23	36,37	base	319
210	10,11	32,33	34,35	base	301
210	10,11	32,33	34,36	base	186
210	10,11	32,33	35,37	base	186
210	10,11	32,33	36,37	base	296
210	10,11	34,35	36,37	base	299
210	10,11	34,36	35,37	base	303
210	20,21	22,23	32,33	base	252
210	20,21	22,23	34,35	base	239
210	20,21	22,23	34,36	base	230
210	20,21	22,23	35,37	base	230
210	20,21	22,23	36,37	base	249
210	20,21	32,33	34,35	base	203
210	20,21	32,33	34,36	base	215
210	20,21	32,33	35,37	base	215
210	20,21	32,33	36,37	base	213
210	20,21	34,35	36,37	base	200
210	20,21	34,36	35,37	base	206
210	22,23	32,33	34,35	base	235
210	22,23	32,33	34,36	base	232
210	22,23	32,33	35,37	base	232
210	22,23	32,33	36,37	base	246
210	22,23	34,35	36,37	base	233
210	22,23	34,36	35,37	base	241
210	32,33	34,35	36,37	base	197
210	32,33	34,36	35,37	base	205
211	10,11	20,21	22,23	base	325
211	10,11	20,21	32,33	base	151
211	10,11	20,21	32,34	base	189
211	10,11	20,21	33,35	base	189
211	10,11	20,21	34,35	base	146
211	10,11	20,21	40,41	base	144
211	10,11	22,23	32,33	base	309
211	10,11	22,23	32,34	base	257
211	10,11	22,23	33,35	base	257
211	10,11	22,23	34,35	base	318
211	10,11	22,23	40,41	base	320
211	10,11	32,33	34,35	base	300
211	10,11	32,33	40,41	base	302
211	10,11	32,34	33,35	base	304
211	10,11	32,34	40,41	base	286
211	10,11	33,35	40,41	base	286
211	10,11	34,35	40,41	base	295
211	20,21	22,23	32,33	base	240
211	20,21	22,23	32,34	base	231
211	20,21	22,23	33,35	base	231
211	20,21	22,23	34,35	base	250
211	20,21	22,23	40,41	base	251
211	20,21	32,33	34,35	base	201
211	20,21	32,33	40,41	base	202
211	20,21	32,34	33,35	base	207
211	20,21	32,34	40,41	base	195
211	20,21	33,35	40,41	base	195
211	20,21	34,35	40,41	base	212
211	22,23	32,33	34,35	base	234
211	22,23	32,33	40,41	base	236
211	22,23	32,34	33,35	base	242
211	22,23	32,34	40,41	base	229
211	22,23	33,35	40,41	base	229
211	22,23	34,35	40,41	base	245
211	32,33	34,35	40,41	base	196
211	32,34	33,35	40,41	base	204
212	10,11	20,21	26,27	base	324
212	10,11	20,21	32,33	base	322
212	10,11	20,21	34,35	base	311
212	10,11	20,21	36,37	base	319
212	10,11	26,27	26,34	base	287
212	10,11	26,27	27,35	base	287
212	10,11	26,27	32,33	base	147
212	10,11	26,27	34,35	base	148
212	10,11	26,27	36,37	base	297
212	10,11	32,33	34,35	base	150
212	10,11	32,33	36,37	base	296
212	10,11	34,35	36,37	base	299
212	20,21	26,27	26,34	base	230
212	20,21	26,27	27,35	base	230
212	20,21	26,27	32,33	base	252
212	20,21	26,27	34,35	base	239
212	20,21	26,27	36,37	base	248
212	20,21	32,33	34,35	base	238
212	20,21	32,33	36,37	base	246
212	20,21	34,35	36,37	base	233
212	26,27	26,34	27,35	base	206
212	26,27	26,34	36,37	base	194
212	26,27	27,35	36,37	base	194
212	26,27	32,33	26,34	base	215
212	26,27	32,33	27,35	base	215
212	26,27	32,33	34,35	base	203
212	26,27	32,33	36,37	base	211
212	26,27	34,35	36,37	base	199
212	32,33	34,35	36,37	base	197
213	10,11	20,21	26,27	base	325
213	10,11	20,21	32,33	base	310
213	10,11	20,21	34,35	base	318
213	10,11	20,21	40,41	base	323
213	10,11	26,27	26,32	base	189
213	10,11	26,27	27,33	base	189
213	10,11	26,27	32,33	base	151
213	10,11	26,27	34,35	base	298
213	10,11	26,27	40,41	base	144
213	10,11	32,33	34,35	base	300
213	10,11	32,33	40,41	base	149
213	10,11	34,35	40,41	base	295
213	20,21	26,27	26,32	base	231
213	20,21	26,27	27,33	base	231
213	20,21	26,27	32,33	base	240
213	20,21	26,27	34,35	base	247
213	20,21	26,27	40,41	base	251
213	20,21	32,33	34,35	base	234
213	20,21	32,33	40,41	base	237
213	20,21	34,35	40,41	base	245
213	26,27	26,32	27,33	base	207
213	26,27	26,32	34,35	base	216
213	26,27	26,32	40,41	base	195
213	26,27	27,33	34,35	base	216
213	26,27	27,33	40,41	base	195
213	26,27	32,33	34,35	base	198
213	26,27	32,33	40,41	base	202
213	26,27	34,35	40,41	base	210
213	32,33	34,35	40,41	base	196
214	10,11	20,21	30,31	base	325
214	10,11	20,21	32,33	base	312
214	10,11	20,21	32,36	base	284
214	10,11	20,21	33,37	base	284
214	10,11	20,21	34,35	base	320
214	10,11	20,21	36,37	base	323
214	10,11	30,31	32,33	base	151
214	10,11	30,31	32,36	base	189
214	10,11	30,31	33,37	base	189
214	10,11	30,31	34,35	base	298
214	10,11	30,31	36,37	base	146
214	10,11	32,33	34,35	base	302
214	10,11	32,33	36,37	base	149
214	10,11	32,36	33,37	base	152
214	10,11	34,35	32,36	base	286
214	10,11	34,35	33,37	base	286
214	10,11	34,35	36,37	base	295
214	20,21	30,31	32,33	base	240
214	20,21	30,31	32,36	base	231
214	20,21	30,31	33,37	base	231
214	20,21	30,31	34,35	base	247
214	20,21	30,31	36,37	base	250
214	20,21	32,33	34,35	base	236
214	20,21	32,33	36,37	base	237
214	20,21	32,36	33,37	base	243
214	20,21	34,35	32,36	base	229
214	20,21	34,35	33,37	base	229
214	20,21	34,35	36,37	base	245
214	30,31	32,33	34,35	base	198
214	30,31	32,33	36,37	base	201
214	30,31	32,36	33,37	base	207
214	30,31	34,35	32,36	base	216
214	30,31	34,35	33,37	base	216
214	30,31	34,35	36,37	base	209
214	32,33	34,35	36,37	base	196
214	34,35	32,36	33,37	base	204
215	10,11	20,27	20,32	base	151
215	10,11	20,27	27,35	base	146
215	10,11	20,27	32,35	base	189
215	10,11	20,27	33,34	base	298
215	10,11	20,27	39,40	base	144
215	10,11	22,23	20,27	base	325
215	10,11	22,23	32,35	base	316
215	10,11	22,23	33,34	base	257
215	10,11	22,23	39,40	base	284
215	10,11	32,35	39,40	base	152
215	10,11	33,34	32,35	base	304
215	10,11	33,34	39,40	base	286
215	20,27	20,32	27,35	base	201
215	20,27	20,32	33,34	base	198
215	20,27	20,32	39,40	base	202
215	20,27	27,35	39,40	base	212
215	20,27	32,35	39,40	base	195
215	20,27	33,34	27,35	base	209
215	20,27	33,34	32,35	base	216
215	20,27	33,34	39,40	base	210
215	22,23	20,27	20,32	base	240
215	22,23	20,27	27,35	base	250
215	22,23	20,27	32,35	base	231
215	22,23	20,27	33,34	base	247
215	22,23	20,27	39,40	base	251
215	22,23	32,35	39,40	base	243
215	22,23	33,34	32,35	base	242
215	22,23	33,34	39,40	base	229
215	33,34	32,35	39,40	base	204
216	10,13	19,33	19,34	base	301
216	10,13	19,33	33,35	base	296
216	10,13	19,33	34,35	base	186
216	10,13	19,33	39,40	base	297
216	10,13	20,23	19,33	base	147
216	10,13	20,23	24,26	base	283
216	10,13	20,23	34,35	base	153
216	10,13	20,23	39,40	base	287
216	10,13	24,26	19,33	base	321
216	10,13	24,26	34,35	base	314
216	10,13	24,26	39,40	base	258
216	10,13	34,35	39,40	base	303
216	19,33	19,34	33,35	base	197
