orbit,packings,unsat,unknown,sat,calls,queries,options,leaves,max_calls,parent_rows
3375,54,54,0,0,8752,8752,8698,0,258,1185138
3376,54,54,0,0,9061,9061,9007,0,308,1198339
3377,2,2,0,0,323,323,321,0,224,1057323
3378,7,7,0,0,849,849,842,0,211,1038400
3379,13,13,0,0,2472,2472,2459,0,247,1174279
3380,52,52,0,0,7237,7237,7185,0,261,1167612
3381,4,4,0,0,969,969,965,0,376,1040526
3382,17,17,0,0,2886,2886,2869,0,313,1149659
3383,28,28,0,0,4265,4265,4237,0,239,1126324
3384,59,59,0,0,7484,7484,7425,0,225,1223216
3385,4,4,0,0,520,520,516,0,184,1099349
3386,1,1,0,0,209,209,208,0,209,1032352
3387,4,4,0,0,694,694,690,0,203,997325
3388,45,45,0,0,8421,8421,8376,0,387,1184596
3389,46,46,0,0,6257,6257,6211,0,258,1191422
3390,4,4,0,0,613,613,609,0,195,1034271
3391,2,2,0,0,300,300,298,0,170,1074344
3392,54,54,0,0,6954,6954,6900,0,248,1155511
3393,70,70,0,0,9095,9095,9025,0,280,1166751
3394,10,10,0,0,1199,1199,1189,0,163,1119050
3395,2,2,0,0,250,250,248,0,152,1044240
3396,10,10,0,0,2126,2126,2116,0,342,1089899
3397,12,12,0,0,2237,2237,2225,0,232,1122231
3398,6,6,0,0,1154,1154,1148,0,247,1084848
3399,12,12,0,0,2154,2154,2142,0,243,1128634
3400,19,19,0,0,3954,3954,3935,0,318,1118912
3401,30,30,0,0,5972,5972,5942,0,323,1123812
3402,2,2,0,0,264,264,262,0,149,1079548
3403,20,20,0,0,2960,2960,2940,0,361,1136080
3404,50,50,0,0,8040,8040,7990,0,264,1184343
3405,52,52,0,0,6635,6635,6583,0,267,1150914
3406,23,23,0,0,4242,4242,4219,0,301,1126459
3407,4,4,0,0,498,498,494,0,174,1054974
3408,101,101,0,0,13766,13766,13665,0,310,1212556
3409,3,3,0,0,427,427,424,0,202,978252
3410,2,2,0,0,203,203,201,0,120,1091320
3411,54,54,0,0,6132,6132,6078,0,235,1222081
3412,23,23,0,0,3684,3684,3661,0,275,1130821
3413,1,1,0,0,303,303,302,0,303,1059532
3414,39,39,0,0,6774,6774,6735,0,398,1114219
3415,51,51,0,0,7737,7737,7686,0,276,1140013
3416,16,16,0,0,2219,2219,2203,0,254,1135667
3417,2,2,0,0,314,314,312,0,194,1061857
3418,5,5,0,0,575,575,570,0,195,1050758
3419,9,9,0,0,1195,1195,1186,0,234,1099349
3420,96,96,0,0,11225,11225,11129,0,239,1167108
3421,4,4,0,0,759,759,755,0,241,1074690
3422,8,8,0,0,1185,1185,1177,0,235,1033271
3423,12,12,0,0,1770,1770,1758,0,226,1135145
3424,105,105,0,0,11793,11793,11688,0,299,1220490
3425,16,16,0,0,2675,2675,2659,0,234,1139335
3426,3,3,0,0,653,653,650,0,257,1024091
3427,40,40,0,0,6192,6192,6152,0,230,1108467
3428,24,24,0,0,3004,3004,2980,0,225,1095815
3429,1,1,0,0,110,110,109,0,110,1020235
3430,48,48,0,0,7968,7968,7920,0,276,1164855
3431,9,9,0,0,1870,1870,1861,0,265,1069153
3432,58,58,0,0,8117,8117,8059,0,247,1168837
3433,40,40,0,0,5293,5293,5253,0,262,1151816
3434,10,10,0,0,1376,1376,1366,0,191,1079525
3435,138,138,0,0,16879,16879,16741,0,240,1188465
3436,42,42,0,0,5207,5207,5165,0,252,1130438
3437,14,14,0,0,2143,2143,2129,0,262,1114457
3438,7,7,0,0,975,975,968,0,184,1091663
3439,53,53,0,0,8384,8384,8331,0,292,1135037
3440,27,27,0,0,3511,3511,3484,0,210,1109102
3441,47,47,0,0,7808,7808,7761,0,349,1169088
3442,1,1,0,0,66,66,65,0,66,1052040
3443,3,3,0,0,508,508,505,0,194,1023224
3444,7,7,0,0,1317,1317,1310,0,247,1108490
3445,0,0,0,0,0,0,0,0,0,0
3446,26,26,0,0,4453,4453,4427,0,275,1066090
3447,14,14,0,0,2019,2019,2005,0,227,1069850
3448,48,48,0,0,6644,6644,6596,0,259,1139417
3449,2,2,0,0,358,358,356,0,205,942000
3450,50,50,0,0,7455,7455,7405,0,306,1152790
3451,21,21,0,0,3210,3210,3189,0,255,1035194
3452,8,8,0,0,1359,1359,1351,0,269,1079034
3453,25,25,0,0,3249,3249,3224,0,202,1070981
3454,105,105,0,0,12095,12095,11990,0,210,1155522
3455,7,7,0,0,651,651,644,0,144,1058106
3456,2,2,0,0,221,221,219,0,115,1055453
3457,3,3,0,0,444,444,441,0,173,1006191
3458,26,26,0,0,4043,4043,4017,0,261,1066352
3459,46,46,0,0,6900,6900,6854,0,293,1136157
3460,15,15,0,0,2039,2039,2024,0,272,1076137
3461,0,0,0,0,0,0,0,0,0,0
3462,14,14,0,0,1716,1716,1702,0,162,1077317
3463,58,58,0,0,6728,6728,6670,0,203,1130269
3464,14,14,0,0,2650,2650,2636,0,289,1088842
3465,35,35,0,0,5650,5650,5615,0,241,1091614
3466,3,3,0,0,255,255,252,0,94,1037209
3467,27,27,0,0,4140,4140,4113,0,308,1090215
3468,5,5,0,0,855,855,850,0,191,1021932
3469,79,79,0,0,8555,8555,8476,0,255,1094302
3470,10,10,0,0,1757,1757,1747,0,236,1040054
3471,1,1,0,0,93,93,92,0,93,1013956
3472,46,46,0,0,6427,6427,6381,0,270,1068990
3473,31,31,0,0,4239,4239,4208,0,221,1073258
3474,58,58,0,0,7307,7307,7249,0,236,1124801
3475,2,2,0,0,377,377,375,0,208,975504
3476,9,9,0,0,1293,1293,1284,0,217,1073443
3477,1,1,0,0,196,196,195,0,196,1005038
3478,47,47,0,0,5686,5686,5639,0,220,1080681
3479,28,28,0,0,3888,3888,3860,0,240,1025909
3480,10,10,0,0,1273,1273,1263,0,190,1065650
3481,9,9,0,0,1065,1065,1056,0,156,1044798
3482,10,10,0,0,1249,1249,1239,0,183,1038783
3483,1,1,0,0,139,139,138,0,139,970464
3484,0,0,0,0,0,0,0,0,0,0
3485,39,39,0,0,4553,4553,4514,0,207,1035758
3486,1,1,0,0,140,140,139,0,140,1009488
3487,8,8,0,0,1411,1411,1403,0,257,1030287
3488,2,2,0,0,206,206,204,0,147,950081
3489,5,5,0,0,703,703,698,0,172,1015581
3490,39,39,0,0,4063,4063,4024,0,208,1088923
3491,10,10,0,0,1495,1495,1485,0,237,1027170
3492,0,0,0,0,0,0,0,0,0,0
3493,31,31,0,0,4123,4123,4092,0,210,1084835
3494,0,0,0,0,0,0,0,0,0,0
3495,11,11,0,0,1126,1126,1115,0,162,1006244
3496,9,9,0,0,1320,1320,1311,0,234,1028893
3497,4,4,0,0,341,341,337,0,123,1003652
3498,5,5,0,0,851,851,846,0,230,1002368
3499,26,26,0,0,3556,3556,3530,0,223,1029503
3500,1,1,0,0,167,167,166,0,167,948774
3501,21,21,0,0,2215,2215,2194,0,193,1019939
3502,21,21,0,0,2339,2339,2318,0,168,1033594
3503,4,4,0,0,677,677,673,0,187,1002986
3504,7,7,0,0,952,952,945,0,222,1036220
3505,1,1,0,0,67,67,66,0,67,1003216
3506,1,1,0,0,76,76,75,0,76,943135
3507,27,27,0,0,3736,3736,3709,0,240,1018489
3508,14,14,0,0,1454,1454,1440,0,173,1003624
3509,32,32,0,0,3884,3884,3852,0,205,1046578
3510,22,22,0,0,2934,2934,2912,0,199,1000631
3511,37,37,0,0,5004,5004,4967,0,200,1035112
3512,8,8,0,0,1287,1286,1279,1,228,964010
3513,9,9,0,0,1237,1237,1228,0,272,1010878
3514,8,8,0,0,1174,1174,1166,0,270,1014913
3515,33,33,0,0,3420,3420,3387,0,171,1023414
3516,9,9,0,0,1246,1246,1237,0,227,1003370
3517,2,2,0,0,281,281,279,0,150,977907
3518,24,24,0,0,2505,2505,2481,0,208,984040
3519,19,19,0,0,2381,2381,2362,0,205,1033443
3520,5,5,0,0,600,600,595,0,136,1012912
3521,12,12,0,0,1619,1619,1607,0,214,1018218
3522,42,42,0,0,5160,5160,5118,0,203,1027277
3523,14,14,0,0,1593,1593,1579,0,161,939897
3524,10,10,0,0,1086,1086,1076,0,148,1006372
3525,23,23,0,0,2705,2705,2682,0,238,968634
3526,7,7,0,0,919,919,912,0,164,1003266
3527,29,29,0,0,3759,3759,3730,0,281,1068442
3528,6,6,0,0,584,584,578,0,164,1015674
3529,7,7,0,0,1014,1014,1007,0,205,1015691
3530,6,6,0,0,933,933,927,0,227,950199
3531,2,2,0,0,186,186,184,0,110,934823
3532,30,30,0,0,4622,4622,4592,0,246,1038807
3533,46,46,0,0,4921,4921,4875,0,181,1051845
3534,41,41,0,0,4850,4850,4809,0,200,1013191
3535,44,44,0,0,5801,5801,5757,0,236,1008778
3536,40,40,0,0,4494,4494,4454,0,215,1003709
3537,40,40,0,0,5001,5001,4961,0,205,996264
3538,5,5,0,0,754,754,749,0,187,972291
3539,8,8,0,0,1004,1004,996,0,163,987641
3540,13,13,0,0,2114,2114,2101,0,222,937272
3541,3,3,0,0,207,207,204,0,76,948961
3542,0,0,0,0,0,0,0,0,0,0
3543,42,42,0,0,3244,3244,3202,0,174,1017494
3544,2,2,0,0,254,254,252,0,128,963649
3545,8,8,0,0,1166,1166,1158,0,187,1008210
3546,4,4,0,0,544,544,540,0,184,988100
3547,33,33,0,0,3122,3122,3089,0,165,1026017
3548,23,23,0,0,2367,2367,2344,0,181,976433
3549,72,72,0,0,7252,7252,7180,0,223,1058801
3550,37,37,0,0,4688,4688,4651,0,215,997309
3551,6,6,0,0,668,668,662,0,164,951747
3552,1,1,0,0,153,153,152,0,153,903698
3553,7,7,0,0,937,937,930,0,180,967324
3554,21,21,0,0,2305,2305,2284,0,202,986692
3555,6,6,0,0,733,733,727,0,144,986770
3556,0,0,0,0,0,0,0,0,0,0
3557,10,10,0,0,1272,1272,1262,0,168,980759
3558,5,5,0,0,791,791,786,0,179,919117
3559,39,39,0,0,4691,4691,4652,0,262,1023404
3560,5,5,0,0,422,422,417,0,117,990334
3561,1,1,0,0,79,79,78,0,79,927593
3562,2,2,0,0,364,364,362,0,192,970574
3563,0,0,0,0,0,0,0,0,0,0
3564,32,32,0,0,3629,3629,3597,0,224,977269
3565,8,8,0,0,806,806,798,0,134,982620
3566,1,1,0,0,138,138,137,0,138,934039
3567,9,9,0,0,951,951,942,0,139,971512
3568,47,47,0,0,4884,4884,4837,0,191,985025
3569,4,4,0,0,541,541,537,0,166,966530
3570,1,1,0,0,71,71,70,0,71,929300
3571,22,22,0,0,2874,2874,2852,0,281,951632
3572,1,1,0,0,138,138,137,0,138,912038
3573,5,5,0,0,579,579,574,0,172,946034
3574,40,40,0,0,4387,4387,4347,0,189,991469
3575,4,4,0,0,597,597,593,0,199,975619
3576,14,14,0,0,1429,1429,1415,0,184,989387
3577,1,1,0,0,91,91,90,0,91,895859
3578,33,33,0,0,3872,3872,3839,0,210,1020557
3579,41,41,0,0,4172,4172,4131,0,187,972460
3580,45,45,0,0,4623,4623,4578,0,194,968833
3581,8,8,0,0,1106,1106,1098,0,230,943042
3582,9,9,0,0,1294,1294,1285,0,257,965227
3583,27,27,0,0,3071,3071,3044,0,176,992136
3584,2,2,0,0,191,191,189,0,113,900896
3585,5,5,0,0,741,741,736,0,199,976693
3586,3,3,0,0,463,463,460,0,176,956658
3587,6,6,0,0,705,705,699,0,170,966596
3588,2,2,0,0,214,214,212,0,125,946707
3589,23,23,0,0,2549,2549,2526,0,162,994874
3590,59,59,0,0,7347,7347,7288,0,203,1014377
3591,20,20,0,0,2732,2732,2712,0,293,967336
3592,27,27,0,0,2778,2778,2751,0,197,959836
3593,33,33,0,0,3863,3863,3830,0,217,973035
3594,20,20,0,0,1878,1878,1858,0,172,940449
3595,12,12,0,0,1074,1074,1062,0,127,941597
3596,0,0,0,0,0,0,0,0,0,0
3597,6,6,0,0,896,896,890,0,198,919708
3598,2,2,0,0,239,239,237,0,146,897266
3599,4,4,0,0,405,405,401,0,134,939231
3600,1,1,0,0,166,166,165,0,166,913962
3601,33,33,0,0,3706,3706,3673,0,172,940657
3602,30,30,0,0,3158,3158,3128,0,171,992425
3603,36,36,0,0,4222,4222,4186,0,195,994497
3604,9,9,0,0,799,799,790,0,115,912033
3605,17,17,0,0,1778,1778,1761,0,179,940895
3606,25,25,0,0,2687,2687,2662,0,203,956987
3607,6,6,0,0,913,913,907,0,196,903089
3608,2,2,0,0,227,227,225,0,148,842839
3609,27,27,0,0,2672,2672,2645,0,163,954617
3610,6,6,0,0,1008,1008,1002,0,216,912682
3611,1,1,0,0,199,199,198,0,199,914569
3612,1,1,0,0,95,95,94,0,95,897586
3613,1,1,0,0,157,157,156,0,157,839159
3614,34,34,0,0,3748,3748,3714,0,223,938586
3615,3,3,0,0,342,342,339,0,125,913500
3616,1,1,0,0,127,127,126,0,127,901779
3617,38,38,0,0,4620,4620,4582,0,257,965394
3618,11,11,0,0,1167,1167,1156,0,136,913840
3619,1,1,0,0,99,99,98,0,99,852365
3620,19,19,0,0,1837,1837,1818,0,147,901104
3621,0,0,0,0,0,0,0,0,0,0
3622,7,7,0,0,951,951,944,0,196,889739
3623,18,18,0,0,1525,1525,1507,0,153,941281
3624,1,1,0,0,146,146,145,0,146,851571
3625,2,2,0,0,203,203,201,0,127,872245
3626,0,0,0,0,0,0,0,0,0,0
3627,6,6,0,0,678,678,672,0,166,912181
3628,4,4,0,0,547,547,543,0,173,871623
3629,21,21,0,0,2191,2191,2170,0,159,936543
3630,1,1,0,0,122,122,121,0,122,874120
3631,1,1,0,0,122,122,121,0,122,873256
3632,31,31,0,0,3356,3356,3325,0,182,914934
3633,2,2,0,0,219,219,217,0,134,891357
3634,11,11,0,0,1243,1243,1232,0,167,891574
3635,1,1,0,0,110,110,109,0,110,878000
3636,14,14,0,0,1840,1840,1826,0,254,877450
3637,4,4,0,0,325,325,321,0,107,899018
3638,0,0,0,0,0,0,0,0,0,0
3639,31,31,0,0,3150,3150,3119,0,176,896109
3640,31,31,0,0,2594,2594,2563,0,135,896640
3641,10,10,0,0,916,916,906,0,156,893304
3642,13,13,0,0,1032,1032,1019,0,102,905572
3643,4,4,0,0,319,319,315,0,96,880883
3644,13,13,0,0,1298,1298,1285,0,194,879370
3645,2,2,0,0,169,169,167,0,87,867029
3646,1,1,0,0,96,96,95,0,96,824529
3647,0,0,0,0,0,0,0,0,0,0
3648,2,2,0,0,213,213,211,0,131,821509
3649,2,2,0,0,172,172,170,0,97,826763
3650,0,0,0,0,0,0,0,0,0,0
3651,6,6,0,0,431,431,425,0,119,871477
3652,86,86,0,0,6406,6406,6320,0,168,924896
3653,0,0,0,0,0,0,0,0,0,0
3654,16,16,0,0,1195,1195,1179,0,115,883338
3655,5,5,0,0,479,479,474,0,136,819078
3656,15,15,0,0,1494,1494,1479,0,156,869992
3657,0,0,0,0,0,0,0,0,0,0
3658,3,3,0,0,261,261,258,0,110,845931
3659,1,1,0,0,131,131,130,0,131,809007
3660,0,0,0,0,0,0,0,0,0,0
3661,4,4,0,0,404,404,400,0,129,875816
3662,33,33,0,0,3719,3719,3686,0,192,873401
3663,31,31,0,0,3016,3016,2985,0,180,879440
3664,3,3,0,0,303,303,300,0,109,819610
3665,49,49,0,0,4798,4798,4749,0,180,861865
3666,1,1,0,0,57,57,56,0,57,821245
3667,8,8,0,0,732,732,724,0,169,795697
3668,28,28,0,0,2438,2438,2410,0,140,849140
3669,20,20,0,0,2149,2149,2129,0,175,837617
3670,2,2,0,0,177,177,175,0,102,859619
3671,5,5,0,0,596,596,591,0,166,819521
3672,2,2,0,0,195,195,193,0,109,797266
3673,15,15,0,0,1322,1322,1307,0,126,812822
3674,2,2,0,0,189,189,187,0,107,778350
3675,11,11,0,0,1142,1142,1131,0,149,791214
3676,10,10,0,0,1068,1068,1058,0,168,840925
3677,23,23,0,0,2296,2296,2273,0,146,838238
3678,3,3,0,0,235,235,232,0,104,820577
3679,0,0,0,0,0,0,0,0,0,0
3680,3,3,0,0,290,290,287,0,127,807893
3681,8,8,0,0,829,829,821,0,197,805863
3682,4,4,0,0,312,312,308,0,100,813677
3683,2,2,0,0,152,152,150,0,90,776479
3684,3,3,0,0,329,329,326,0,127,822776
3685,6,6,0,0,464,464,458,0,120,802331
3686,12,12,0,0,1324,1324,1312,0,154,856647
3687,2,2,0,0,238,238,236,0,145,791084
3688,6,6,0,0,543,543,537,0,125,822389
3689,2,2,0,0,121,121,119,0,67,833854
3690,1,1,0,0,62,62,61,0,62,757001
3691,2,2,0,0,119,119,117,0,68,818935
3692,12,12,0,0,1328,1328,1316,0,177,815581
3693,4,4,0,0,514,514,510,0,183,793109
3694,8,8,0,0,695,695,687,0,126,787794
3695,2,2,0,0,237,237,235,0,133,800730
3696,22,22,0,0,2094,2094,2072,0,172,818438
3697,2,2,0,0,159,159,157,0,107,790331
3698,0,0,0,0,0,0,0,0,0,0
3699,12,12,0,0,1166,1166,1154,0,153,802158
3700,16,16,0,0,1070,1070,1054,0,111,797526
3701,2,2,0,0,175,175,173,0,94,751167
3702,4,4,0,0,396,396,392,0,126,799614
3703,1,1,0,0,112,112,111,0,112,767255
3704,11,11,0,0,1161,1161,1150,0,143,799232
3705,21,21,0,0,2500,2500,2479,0,193,828231
3706,14,14,0,0,1374,1374,1360,0,161,819102
3707,1,1,0,0,69,69,68,0,69,753711
3708,0,0,0,0,0,0,0,0,0,0
3709,0,0,0,0,0,0,0,0,0,0
3710,15,15,0,0,1297,1297,1282,0,177,775864
3711,0,0,0,0,0,0,0,0,0,0
3712,0,0,0,0,0,0,0,0,0,0
3713,1,1,0,0,92,92,91,0,92,719546
3714,5,5,0,0,379,379,374,0,83,758118
3715,1,1,0,0,140,140,139,0,140,762850
3716,0,0,0,0,0,0,0,0,0,0
3717,13,13,0,0,1604,1604,1591,0,210,779540
3718,6,6,0,0,467,467,461,0,129,768062
3719,0,0,0,0,0,0,0,0,0,0
3720,0,0,0,0,0,0,0,0,0,0
3721,1,1,0,0,130,130,129,0,130,709176
3722,25,25,0,0,1958,1958,1933,0,138,777735
3723,11,11,0,0,988,988,977,0,205,776236
3724,0,0,0,0,0,0,0,0,0,0
3725,0,0,0,0,0,0,0,0,0,0
3726,0,0,0,0,0,0,0,0,0,0
3727,27,27,0,0,2189,2189,2162,0,150,776800
3728,2,2,0,0,310,310,308,0,180,734248
3729,4,4,0,0,331,331,327,0,88,749927
3730,0,0,0,0,0,0,0,0,0,0
3731,11,11,0,0,1048,1048,1037,0,133,732993
3732,7,7,0,0,377,377,370,0,86,742674
3733,10,10,0,0,723,723,713,0,156,738093
3734,21,21,0,0,1767,1767,1746,0,161,771466
3735,24,24,0,0,2174,2174,2150,0,161,779379
3736,0,0,0,0,0,0,0,0,0,0
3737,1,1,0,0,94,94,93,0,94,689153
3738,2,2,0,0,207,207,205,0,105,737798
3739,21,21,0,0,2331,2331,2310,0,206,817747
3740,2,2,0,0,191,191,189,0,111,735271
3741,10,10,0,0,1014,1014,1004,0,128,736463
3742,1,1,0,0,148,148,147,0,148,747528
3743,20,20,0,0,1473,1473,1453,0,112,756650
3744,0,0,0,0,0,0,0,0,0,0
3745,1,1,0,0,64,64,63,0,64,689152
3746,3,3,0,0,270,270,267,0,99,738290
3747,1,1,0,0,114,114,113,0,114,720146
3748,2,2,0,0,129,129,127,0,83,734322
3749,2,2,0,0,180,180,178,0,91,745711
3750,2,2,0,0,126,126,124,0,72,710280
3751,12,12,0,0,831,831,819,0,100,749944
3752,0,0,0,0,0,0,0,0,0,0
3753,2,2,0,0,165,165,163,0,98,710569
3754,15,15,0,0,1421,1421,1406,0,152,762659
3755,1,1,0,0,110,110,109,0,110,735582
3756,2,2,0,0,180,180,178,0,94,699638
3757,1,1,0,0,123,123,122,0,123,708339
3758,3,3,0,0,250,250,247,0,95,701019
3759,2,2,0,0,133,133,131,0,85,710969
3760,2,2,0,0,200,200,198,0,125,724670
3761,2,2,0,0,274,274,272,0,179,711746
3762,0,0,0,0,0,0,0,0,0,0
3763,6,6,0,0,614,614,608,0,145,723201
3764,22,22,0,0,1456,1456,1434,0,126,728624
3765,1,1,0,0,80,80,79,0,80,708051
3766,3,3,0,0,285,285,282,0,114,720600
3767,1,1,0,0,80,80,79,0,80,694530
3768,2,2,0,0,123,123,121,0,80,692601
3769,2,2,0,0,191,191,189,0,143,712202
3770,6,6,0,0,437,437,431,0,103,718180
3771,41,41,0,0,2749,2749,2708,0,123,753728
3772,1,1,0,0,101,101,100,0,101,711037
3773,3,3,0,0,265,265,262,0,113,692995
3774,1,1,0,0,81,81,80,0,81,697498
3775,17,17,0,0,1326,1326,1309,0,120,734698
3776,8,8,0,0,670,670,662,0,129,704727
3777,0,0,0,0,0,0,0,0,0,0
3778,2,2,0,0,131,131,129,0,81,697608
3779,30,30,0,0,2855,2855,2825,0,171,703348
3780,2,2,0,0,120,120,118,0,76,718873
3781,2,2,0,0,87,87,85,0,47,679164
3782,0,0,0,0,0,0,0,0,0,0
3783,0,0,0,0,0,0,0,0,0,0
3784,1,1,0,0,74,74,73,0,74,682618
3785,0,0,0,0,0,0,0,0,0,0
3786,2,2,0,0,189,189,187,0,126,706856
3787,0,0,0,0,0,0,0,0,0,0
3788,17,17,0,0,1421,1421,1404,0,122,696426
3789,4,4,0,0,343,343,339,0,108,673119
3790,30,30,0,0,1949,1949,1919,0,128,727712
3791,0,0,0,0,0,0,0,0,0,0
3792,2,2,0,0,165,165,163,0,109,678973
3793,0,0,0,0,0,0,0,0,0,0
3794,0,0,0,0,0,0,0,0,0,0
3795,0,0,0,0,0,0,0,0,0,0
3796,6,6,0,0,446,446,440,0,135,715631
3797,7,7,0,0,532,532,525,0,113,670452
3798,13,13,0,0,954,954,941,0,150,699349
3799,0,0,0,0,0,0,0,0,0,0
3800,18,18,0,0,1475,1475,1457,0,145,705436
3801,0,0,0,0,0,0,0,0,0,0
3802,0,0,0,0,0,0,0,0,0,0
3803,0,0,0,0,0,0,0,0,0,0
3804,3,3,0,0,241,241,238,0,103,652345
3805,0,0,0,0,0,0,0,0,0,0
3806,1,1,0,0,80,80,79,0,80,630565
3807,0,0,0,0,0,0,0,0,0,0
3808,9,9,0,0,699,699,690,0,110,682699
3809,1,1,0,0,101,101,100,0,101,662012
3810,2,2,0,0,209,209,207,0,117,683402
3811,1,1,0,0,115,115,114,0,115,608046
3812,0,0,0,0,0,0,0,0,0,0
3813,0,0,0,0,0,0,0,0,0,0
3814,6,6,0,0,264,264,258,0,65,654731
3815,0,0,0,0,0,0,0,0,0,0
3816,0,0,0,0,0,0,0,0,0,0
3817,0,0,0,0,0,0,0,0,0,0
3818,0,0,0,0,0,0,0,0,0,0
3819,0,0,0,0,0,0,0,0,0,0
3820,12,12,0,0,743,743,731,0,106,656916
3821,4,4,0,0,303,303,299,0,118,608819
3822,4,4,0,0,214,214,210,0,91,643453
3823,1,1,0,0,65,65,64,0,65,608969
3824,0,0,0,0,0,0,0,0,0,0
3825,7,7,0,0,413,413,406,0,89,604333
3826,18,18,0,0,1114,1114,1096,0,129,658079
3827,4,4,0,0,133,133,129,0,51,629063
3828,7,7,0,0,482,482,475,0,122,616356
3829,1,1,0,0,48,48,47,0,48,609081
3830,0,0,0,0,0,0,0,0,0,0
3831,4,4,0,0,215,215,211,0,92,625466
3832,0,0,0,0,0,0,0,0,0,0
3833,1,1,0,0,73,73,72,0,73,607522
3834,7,7,0,0,486,486,479,0,124,637785
3835,0,0,0,0,0,0,0,0,0,0
3836,1,1,0,0,62,62,61,0,62,600374
3837,10,10,0,0,856,856,846,0,152,623005
3838,0,0,0,0,0,0,0,0,0,0
3839,1,1,0,0,55,55,54,0,55,647701
3840,0,0,0,0,0,0,0,0,0,0
3841,0,0,0,0,0,0,0,0,0,0
3842,0,0,0,0,0,0,0,0,0,0
3843,17,17,0,0,992,992,975,0,94,645319
3844,11,11,0,0,919,919,908,0,139,647137
3845,1,1,0,0,79,79,78,0,79,588482
3846,1,1,0,0,80,80,79,0,80,599205
3847,0,0,0,0,0,0,0,0,0,0
3848,1,1,0,0,63,63,62,0,63,603484
3849,0,0,0,0,0,0,0,0,0,0
3850,0,0,0,0,0,0,0,0,0,0
3851,0,0,0,0,0,0,0,0,0,0
3852,6,6,0,0,479,479,473,0,113,630788
3853,0,0,0,0,0,0,0,0,0,0
3854,2,2,0,0,58,58,56,0,35,596971
3855,2,2,0,0,130,130,128,0,65,596444
3856,0,0,0,0,0,0,0,0,0,0
3857,0,0,0,0,0,0,0,0,0,0
3858,0,0,0,0,0,0,0,0,0,0
3859,6,6,0,0,373,373,367,0,84,609042
3860,48,48,0,0,2523,2523,2475,0,92,647323
3861,0,0,0,0,0,0,0,0,0,0
3862,0,0,0,0,0,0,0,0,0,0
3863,0,0,0,0,0,0,0,0,0,0
3864,0,0,0,0,0,0,0,0,0,0
3865,0,0,0,0,0,0,0,0,0,0
3866,4,4,0,0,212,212,208,0,93,583496
3867,2,2,0,0,131,131,129,0,67,613120
3868,0,0,0,0,0,0,0,0,0,0
3869,6,6,0,0,290,290,284,0,65,576111
3870,0,0,0,0,0,0,0,0,0,0
3871,0,0,0,0,0,0,0,0,0,0
3872,0,0,0,0,0,0,0,0,0,0
3873,0,0,0,0,0,0,0,0,0,0
3874,0,0,0,0,0,0,0,0,0,0
3875,1,1,0,0,86,86,85,0,86,573896
3876,0,0,0,0,0,0,0,0,0,0
3877,0,0,0,0,0,0,0,0,0,0
3878,0,0,0,0,0,0,0,0,0,0
3879,0,0,0,0,0,0,0,0,0,0
3880,9,9,0,0,552,552,543,0,85,595947
3881,0,0,0,0,0,0,0,0,0,0
3882,13,13,0,0,643,643,630,0,93,578797
3883,0,0,0,0,0,0,0,0,0,0
3884,6,6,0,0,326,326,320,0,89,611701
3885,0,0,0,0,0,0,0,0,0,0
3886,5,5,0,0,261,261,256,0,88,556098
3887,0,0,0,0,0,0,0,0,0,0
3888,0,0,0,0,0,0,0,0,0,0
3889,3,3,0,0,158,158,155,0,61,545980
3890,1,1,0,0,57,57,56,0,57,543006
3891,0,0,0,0,0,0,0,0,0,0
3892,0,0,0,0,0,0,0,0,0,0
3893,0,0,0,0,0,0,0,0,0,0
3894,0,0,0,0,0,0,0,0,0,0
3895,0,0,0,0,0,0,0,0,0,0
3896,0,0,0,0,0,0,0,0,0,0
3897,0,0,0,0,0,0,0,0,0,0
3898,0,0,0,0,0,0,0,0,0,0
3899,0,0,0,0,0,0,0,0,0,0
3900,0,0,0,0,0,0,0,0,0,0
3901,0,0,0,0,0,0,0,0,0,0
3902,1,1,0,0,73,73,72,0,73,539754
3903,0,0,0,0,0,0,0,0,0,0
3904,0,0,0,0,0,0,0,0,0,0
3905,0,0,0,0,0,0,0,0,0,0
3906,0,0,0,0,0,0,0,0,0,0
3907,7,7,0,0,342,342,335,0,57,540971
3908,1,1,0,0,74,74,73,0,74,519589
3909,1,1,0,0,24,24,23,0,24,514199
3910,0,0,0,0,0,0,0,0,0,0
3911,2,2,0,0,65,65,63,0,34,511564
3912,0,0,0,0,0,0,0,0,0,0
3913,0,0,0,0,0,0,0,0,0,0
3914,1,1,0,0,39,39,38,0,39,502744
3915,0,0,0,0,0,0,0,0,0,0
3916,0,0,0,0,0,0,0,0,0,0
3917,0,0,0,0,0,0,0,0,0,0
3918,0,0,0,0,0,0,0,0,0,0
3919,0,0,0,0,0,0,0,0,0,0
3920,1,1,0,0,35,35,34,0,35,483607
3921,0,0,0,0,0,0,0,0,0,0
3922,6,6,0,0,383,383,377,0,100,506720
3923,5,5,0,0,282,282,277,0,71,517705
3924,0,0,0,0,0,0,0,0,0,0
3925,0,0,0,0,0,0,0,0,0,0
3926,0,0,0,0,0,0,0,0,0,0
3927,0,0,0,0,0,0,0,0,0,0
3928,0,0,0,0,0,0,0,0,0,0
3929,0,0,0,0,0,0,0,0,0,0
